START_DATE,BLOCK,PLOT,SEEDLINGPLOT,SECTION,LITTER,LIVE_TRUNK,DEAD_TRUNK,OTHERS,BARE_ROCK,BARE_SOIL,GRASS,GRASS_TOTAL_HT,WOOD_lt5CM,LITTERDEPTHCORNER1,LITTERDEPTHCORNER2,LITTERDEPTHCORNER3,LITTERDEPTHCORNER4,COMMENTS
2014-09-09,C,2,3,2,92,5,0,0,0,3,0,0,10,12,5,7,6,
2014-09-09,C,2,3,3,99,0,0,0,0,1,0,0,10,5,5,6,5,
2014-09-09,C,2,4,1,80,0,0,5,0,15,0,0,5,16,1,5,4,
2014-09-09,C,2,4,2,95,0,0,0,0,5,0,0,1,1,4,1,2,
2014-09-09,C,2,4,3,85,0,5,5,0,5,0,0,3,7,4,1,7,
2014-09-09,C,2,5,1,89,1,5,0,0,5,0,0,3,4,6,2,6,
2014-09-09,C,2,5,2,90,5,3,1,0,1,0,0,10,5,3,6,7,
2014-09-09,C,2,5,3,89,5,0,1,0,5,0,0,2,5,4,2,9,
2014-09-09,C,3,1,1,96,1,0,0,0,0,3,92,5,2,5,4,5,
2014-09-09,C,3,1,2,90,10,0,0,0,0,0,0,3,5,6,3,5,
2014-09-09,C,3,1,3,95,5,0,0,0,0,0,0,2,6,5,4,2,
2014-09-09,C,3,2,1,98,1,0,0,0,0,1,38,1,11,3,5,7,
2014-09-09,C,3,2,2,99,1,0,0,0,0,0,0,2,5,5,4,7,
2014-09-09,C,3,2,3,94,5,0,1,0,0,0,0,5,6,5,2,12,
2014-09-09,C,3,3,1,97,0,0,0,0,3,0,0,3,8,5,3,5,
2014-09-09,C,3,3,2,96,0,2,0,2,0,0,0,2,4,2,3,8,
2014-09-09,C,3,3,3,94,0,1,5,0,0,0,0,1,7,1,5,17,
2014-09-09,C,3,4,1,79,15,0,1,5,0,0,0,10,8.5,12,2,3,
2014-09-09,C,3,4,2,94,5,0,0,0,1,0,0,15,1,4,3,3,
2014-09-09,C,3,4,3,88,5,5,0,0,2,0,0,5,5,3,4,4,
2014-09-09,C,3,5,1,94,0,0,0,5,1,0,0,5,3,7,6,4,
2014-09-09,C,3,5,2,98,0,0,0,0,2,0,0,5,2,3,0,2,
2014-09-09,C,3,5,3,90,0,10,0,0,0,0,0,3,4,4,9,5,
2014-09-09,C,4,1,1,92,7,0,0,0,1,0,0,1,6,5,5,3,
2014-09-09,C,4,1,2,95,1,0,1,3,0,0,0,1,5,5,3,7,
2014-09-09,C,4,1,3,68,0,1,0,1,30,0,0,1,5,0,0,0,
2014-09-09,C,4,2,1,91,3,1,0,0,5,0,0,5,3,2,3,9,
2014-09-09,C,4,2,2,85,0,5,0,0,10,0,0,1,9,6,2,3,
2014-09-09,C,4,2,3,85,0,5,0,0,10,0,0,2,4,2,1,4,
2014-09-09,C,4,3,1,80,5,0,0,5,10,0,0,5,0,0,2,3,
2014-09-09,C,4,3,2,98,0,0,0,0,2,0,0,5,3,1,2,1,
2014-09-09,C,4,3,3,93,5,0,0,0,2,0,0,5,1,1,10,8,
2014-09-09,C,4,4,1,75,5,15,0,0,5,0,0,10,9,10,3,8,
2014-09-09,C,4,4,2,86,2,0,2,0,10,0,0,10,6,4,2,2,
2014-09-09,C,4,4,3,85,0,0,10,0,5,0,0,5,2,2,5,6,
2014-09-09,C,4,5,1,80,10,0,0,0,10,0,0,3,1,4,3,7,
2014-09-09,C,4,5,2,91,5,2,0,0,2,0,0,2,5,3,7,3,
2014-09-09,C,4,5,3,88,5,2,0,0,5,0,0,3,0,5,8,14,
2015-09-10,A,1,1,1,12,0,75,1,10,2,0,0,5,4,5,4,4,
2015-09-10,A,1,1,2,46,2,50,0,0,2,2,20,10,4,3,0,7,
2015-09-10,A,1,1,3,65,3,25,0,5,2,0,0,5,0,7,3,0,
2015-09-10,A,1,2,1,82,5,1,0,10,2,0,0,3,7,6,8,3,
2015-09-10,A,1,2,2,77,15,2,0,5,1,0,0,2,3,8,3,8,
2015-09-10,A,1,2,3,94,0,2,0,3,1,0,0,3,7,7,2,3,
2015-09-10,A,1,3,1,92,5,2,0,0,3,0,0,2,3,5,2,5,
2015-09-10,A,1,3,2,11,10,2,0,75,2,0,0,2,2,2,7,2,
2015-09-10,A,1,3,3,80,15,2,1,0,2,0,0,1,3,8,8,7,
2015-09-10,A,1,4,1,95,0,5,0,0,0,0,0,3,14,5,6,10,
2015-09-10,A,1,4,2,92,1,5,0,0,2,0,0,2,5,6,6,9,
2015-09-10,A,1,4,3,86,0,10,1,0,3,0,0,2,8,3,4,5,
2015-09-10,A,1,5,1,30,45,2,1,20,2,0,0,4,0,4,4,5,
2015-09-10,A,1,5,2,71,20,1,0,5,2,1,10,2,4,0,4,4,
2015-09-10,A,1,5,3,46,2,5,0,45,2,0,0,4,0,4,4,5,
2015-09-10,A,2,1,1,83,2,10,2,0,2,1,11,10,25,2,2,3,
2015-09-10,A,2,1,2,36,2,10,0,50,2,0,0,5,4,0,0,2,
2015-09-10,A,2,1,3,71,2,5,0,20,2,0,0,2,0,3,4,1,
2015-09-10,A,2,2,1,61,2,2,0,30,2,3,27,4,2,0,2,2,
2015-09-10,A,2,2,2,94,2,0,0,0,2,2,14,4,4,5,2,2,
2015-09-10,A,2,2,3,94,2,0,0,0,4,0,0,2,2,0,2,4,
2015-09-10,A,2,3,1,72,2,5,0,20,0,1,4,2,5,4,0,5,
2015-09-10,A,2,3,2,81,2,2,0,15,0,0,0,2,5,0,5,2,
2015-09-10,A,2,3,3,79,2,2,0,15,2,0,0,2,5,2,2,4,
2015-09-10,A,2,4,1,67,2,5,0,25,1,0,0,4,0,2,4,5,
2015-09-10,A,2,4,2,77,2,15,0,5,1,0,0,2,4,0,4,7,
2015-09-10,A,2,4,3,23,0,15,0,60,2,0,0,1,4,10,4,2,
2015-09-10,A,2,5,1,95,2,1,0,0,2,0,0,2,5,5,2,5,
2015-09-10,A,2,5,2,85,5,3,0,2,5,0,0,2,5,0,5,2,
2015-09-10,A,2,5,3,85,0,3,0,10,2,0,0,2,0,2,5,5,
2015-09-10,A,3,1,1,10,0,75,5,0,0,10,45,1,14,14,10,14,
2015-09-10,A,3,1,2,10,0,75,10,0,0,5,15,2,14,10,9,14,
2015-09-10,A,3,1,3,35,0,50,10,0,0,5,20,2,10,7,9,9,
2015-09-10,A,3,2,1,75,0,20,5,0,0,0,0,2,10,10,10,7,
2015-09-10,A,3,2,2,73,0,25,2,0,0,0,0,2,12,9,12,9,
2015-09-10,A,3,2,3,66,0,30,2,0,0,2,20,2,10,12,10,9,
2015-09-10,A,3,3,1,48,2,25,10,0,0,15,50,2,12,12,10,7,
2015-09-10,A,3,3,2,45,0,20,15,10,0,10,25,2,10,9,10,12,
2015-09-10,A,3,3,3,55,0,20,15,5,6,5,15,2,5,12,10,10,
2015-09-10,A,3,4,1,70,5,10,5,0,0,10,45,2,10,9,12,12,
2015-09-10,A,3,4,2,25,0,5,10,25,0,35,50,2,7,10,10,12,
2015-09-10,A,3,4,3,55,0,10,5,25,0,5,15,2,8,10,10,10,
2015-09-10,A,3,5,1,33,2,35,5,0,0,25,45,2,12,12,7,10,
2015-09-10,A,3,5,2,44,10,25,5,10,1,5,50,2,12,7,7,10,
2015-09-10,A,3,5,3,44,2,45,5,2,0,2,10,2,7,12,10,10,
2015-09-10,A,4,1,1,96,0,2,0,0,2,0,0,10,4,5,6,8,
2015-09-10,A,4,1,2,75,0,25,0,0,0,0,0,5,10,6,5,8,
2015-09-10,A,4,1,3,95,1,2,0,0,2,0,0,3,11,4,7,6,
2015-09-10,A,4,2,1,87,5,0,0,5,1,2,25,2,9,6,4,10,
2015-09-10,A,4,2,2,44,10,0,0,45,1,0,0,1,2,0,10,2,
2015-09-10,A,4,2,3,41,5,2,0,50,2,0,0,2,0,4,5,10,
2015-09-10,A,4,3,1,83,15,1,0,0,1,0,0,2,3,4,10,8,
2015-09-10,A,4,3,2,98,0,0,0,0,2,0,0,2,8,4,7,10,
2015-09-10,A,4,3,3,98,0,0,0,2,0,0,0,3,4,8,7,4,
2015-09-10,A,4,4,1,90,0,10,0,0,0,0,0,10,4,0,4,5,
2015-09-10,A,4,4,2,65,25,5,0,0,5,0,0,5,2,3,5,0,
2015-09-10,A,4,4,3,80,10,10,0,0,0,0,0,2,4,0,5,5,
2015-09-10,A,4,5,1,84,0,1,0,10,5,0,0,3,4,4,5,5,
2015-09-10,A,4,5,2,81,0,2,0,15,2,0,0,2,4,6,2,7,
2015-09-10,A,4,5,3,96,0,2,0,0,2,0,0,2,2,2,0,7,
2015-09-10,B,1,1,1,58,15,25,0,0,2,0,0,1,9,1,6,7,
2015-09-10,B,1,1,2,65,20,5,0,10,0,0,0,2,2,4,15,11,
2015-09-10,B,1,1,3,53,25,5,2,15,0,0,0,2,6,18,11,13,
2015-09-10,B,1,2,1,85,2,5,0,5,3,0,0,5,3,3,4,6,
2015-09-10,B,1,2,2,73,10,5,0,10,2,0,0,1,5,5,8,3,
2015-09-10,B,1,2,3,95,0,5,0,0,0,0,0,5,3,4,5,7,
2015-09-10,B,1,3,1,77,10,5,0,7,1,0,0,0,13,8,7,7,
2015-09-10,B,1,3,2,75,10,5,0,10,0,0,0,0,8,4,7,7,
2015-09-10,B,1,3,3,79,3,5,0,10,3,0,0,1,3,1,6,10,
2015-09-10,B,1,4,1,82,10,5,0,0,3,0,0,1,1,2,5,0,
2015-09-10,B,1,4,2,36,1,50,0,10,3,0,0,2,13,8,13,5,
2015-09-10,B,1,4,3,84,2,10,0,2,2,0,0,2,4,8,8,6,
2015-09-10,B,1,5,1,43,0,10,0,45,2,0,0,0,9,1,9,8,
2015-09-10,B,1,5,2,79,0,5,1,15,0,0,0,0,2,8,9,8,
2015-09-10,B,1,5,3,82,1,10,0,5,2,0,0,1,7,4,4,9,
2015-09-10,B,2,1,1,8,2,70,5,5,0,10,47,1,19,13,23,19,
2015-09-10,B,2,1,2,17,2,5,1,0,0,75,74,1,17,6,27,24,
2015-09-10,B,2,1,3,27,2,20,1,0,0,50,56,1,5,5,10,25,
2015-09-10,B,2,2,1,17,0,75,2,2,2,2,30,1,6,20,2,4,
2015-09-10,B,2,2,2,9,0,85,2,2,2,0,0,1,10,2,2,2,
2015-09-10,B,2,2,3,42,0,50,3,0,5,0,0,5,2,2,3,2,
2015-09-10,B,2,3,1,3,0,85,0,10,0,2,15,2,14,10,14,7,
2015-09-10,B,2,3,2,5,2,45,0,45,1,2,21,2,7,14,14,15,
2015-09-10,B,2,3,3,12,2,75,1,5,2,3,38,5,19,7,19,20,
2015-09-10,B,2,4,1,40,5,45,10,0,0,0,0,15,17,17,4,14,
2015-09-10,B,2,4,2,81,2,5,2,0,10,0,0,20,12,6,10,17,
2015-09-10,B,2,4,3,5,5,75,5,0,10,0,0,5,6,0,7,14,
2015-09-10,B,2,5,1,25,10,60,1,2,1,1,20,10,10,11,5,13,
2015-09-10,B,2,5,2,22,2,25,1,0,0,50,48,1,10,12,14,4,
2015-09-10,B,2,5,3,12,2,25,1,0,0,60,50,2,11,6,22,8,
2015-09-10,B,3,1,1,76,5,2,0,15,2,0,0,2,10,12,10,12,
2015-09-10,B,3,1,2,92,5,3,0,0,0,0,0,1,3,5,7,10,
2015-09-10,B,3,1,3,96,2,0,0,0,2,0,0,2,5,4,0,5,
2015-09-10,B,3,2,1,75,5,2,2,15,1,0,0,2,8,13,5,10,
2015-09-10,B,3,2,2,78,15,0,2,5,0,0,0,2,12,7,10,10,
2015-09-10,B,3,2,3,71,15,0,2,10,2,0,0,3,5,4,7,5,
2015-09-10,B,3,3,1,93,5,2,0,0,0,0,0,1,5,5,4,3,
2015-09-10,B,3,3,2,93,5,2,0,0,0,0,0,1,7,4,3,4,
2015-09-10,B,3,3,3,85,0,10,5,0,0,0,0,3,3,5,4,3,
2015-09-10,B,3,4,1,82,5,10,0,0,3,0,0,10,4,10,12,4,
2015-09-10,B,3,4,2,83,10,3,0,2,2,0,0,2,9,5,5,9,
2015-09-10,B,3,4,3,70,25,3,0,0,2,0,0,2,5,10,10,7,
2015-09-10,B,3,5,1,74,5,0,0,20,1,0,0,3,3,7,3,6,
2015-09-10,B,3,5,2,89,2,0,1,5,3,0,0,2,5,4,7,5,
2015-09-10,B,3,5,3,90,0,0,0,10,0,0,0,2,4,6,6,8,
2015-09-10,B,4,1,1,75,0,5,0,5,15,0,0,0,20,0,20,0,
2015-09-10,B,4,1,2,93,5,0,1,0,0,1,5,2,0,2,2,0,
2015-09-10,B,4,1,3,55,0,0,5,5,25,10,26,2,0,0,0,2,
2015-09-10,B,4,2,1,92,2,1,0,4,1,0,0,3,4,7,3,0,
2015-09-10,B,4,2,2,90,3,0,0,5,2,0,0,3,0,3,2,5,
2015-09-10,B,4,2,3,85,5,2,1,5,2,0,0,3,4,10,4,5,
2015-09-10,B,4,3,1,94,2,0,0,2,2,0,0,4,6,5,12,7,
2015-09-10,B,4,3,2,97,1,0,0,2,0,0,0,3,7,0,10,6,
2015-09-10,B,4,3,3,69,25,0,0,3,3,0,0,5,0,18,4,8,
2015-09-10,B,4,4,1,78,15,0,0,5,2,0,0,2,5,2,4,7,
2015-09-10,B,4,4,2,99,0,0,0,0,1,0,0,4,0,6,5,4,
2015-09-10,B,4,4,3,88,5,2,1,2,2,0,0,4,5,4,6,6,
2015-09-10,B,4,5,1,44,50,0,2,2,2,0,0,2,4,4,6,10,
2015-09-10,B,4,5,2,59,20,2,0,15,4,0,0,1,4,5,4,5,
2015-09-10,B,4,5,3,84,1,0,1,4,10,0,0,1,5,0,0,4,
2015-09-10,C,1,1,1,97,0,2,0,0,1,0,0,10,7,3,5,7,
2015-09-10,C,1,1,2,82,15,0,0,0,3,0,0,5,6,6,9,2,
2015-09-10,C,1,1,3,82,3,10,0,0,5,0,0,3,7,10,4,7,
2015-09-10,C,1,2,1,90,5,0,0,5,0,0,0,5,3,2,4,3,
2015-09-10,C,1,2,2,93,0,5,0,2,0,0,0,4,7,4,6,6,
2015-09-10,C,1,2,3,94,5,1,0,0,0,0,0,4,4,5,4,4,
2015-09-10,C,1,3,1,79,5,0,1,0,15,0,0,10,14,5,2,7,
2015-09-10,C,1,3,2,88,2,0,0,0,10,0,0,10,5,7,5,0,
2015-09-10,C,1,3,3,86,5,2,0,0,5,2,4,5,7,5,4,5,
2015-09-10,C,1,4,1,88,10,0,0,0,2,0,0,10,2,2,10,3,
2015-09-10,C,1,4,2,93,0,5,0,0,2,0,0,5,2,13,5,4,
2015-09-10,C,1,4,3,65,0,25,0,0,10,0,0,5,3,5,30,5,
2015-09-10,C,1,5,1,70,15,5,0,0,10,0,0,2,27,4,2,9,
2015-09-10,C,1,5,2,68,2,25,0,0,5,0,0,3,8,2,3,4,
2015-09-10,C,1,5,3,91,2,2,0,0,5,0,0,2,4,0,0,5,
2015-09-10,C,2,1,1,18,0,75,5,0,0,2,20,5,11,4,10,8,
2015-09-10,C,2,1,2,20,0,75,5,0,0,0,0,5,5,11,10,5,
2015-09-10,C,2,1,3,10,0,60,10,0,10,10,42,10,5,4,10,11,
2015-09-10,C,2,2,1,60,20,10,0,0,5,5,72,25,12,12,14,12,
2015-09-10,C,2,2,2,41,5,45,2,0,2,5,65,10,14,12,7,14,
2015-09-10,C,2,2,3,16,2,45,2,0,0,35,80,10,12,20,14,20,
2015-09-10,C,2,3,1,46,0,50,2,0,0,2,25,50,3,5,10,10,
2015-09-10,C,2,3,2,45,0,50,2,0,1,2,16,5,10,9,10,12,
2015-09-10,C,2,3,3,71,2,25,0,0,2,0,0,20,11,12,6,11,
2015-09-10,C,2,4,1,28,0,50,10,0,2,10,70,20,4,4,10,4,
2015-09-10,C,2,4,2,43,0,35,10,0,2,10,50,5,4,7,7,4,
2015-09-10,C,2,4,3,14,0,45,20,0,1,20,90,20,9,9,4,9,
2015-09-10,C,2,5,1,36,2,60,2,0,0,0,0,5,11,14,14,13,
2015-09-10,C,2,5,2,49,0,50,1,0,0,0,0,50,11,10,6,18,
2015-09-10,C,2,5,3,24,0,75,1,0,0,0,0,20,10,10,12,11,
2015-09-10,C,3,1,1,94,2,2,0,0,0,2,88,2,7,7,6,6,
2015-09-10,C,3,1,2,88,10,0,0,0,1,1,4,1,4,10,5,7,
2015-09-10,C,3,1,3,81,15,2,0,0,2,0,0,2,10,5,2,5,
2015-09-10,C,3,2,1,94,2,2,0,0,0,2,35,2,7,9,10,10,
2015-09-10,C,3,2,2,91,5,2,0,0,2,0,0,2,7,10,9,7,
2015-09-10,C,3,2,3,91,5,2,0,0,2,0,0,4,5,7,4,6,
2015-09-10,C,3,3,1,93,2,4,0,0,1,0,0,2,6,5,6,6,
2015-09-10,C,3,3,2,91,0,5,0,2,2,0,0,2,6,4,4,6,
2015-09-10,C,3,3,3,96,0,2,1,0,1,0,0,2,7,6,6,7,
2015-09-10,C,3,4,1,80,10,5,0,5,0,0,0,1,12,12,10,7,
2015-09-10,C,3,4,2,88,10,2,6,0,0,0,0,1,10,4,4,10,
2015-09-10,C,3,4,3,86,2,10,0,2,0,0,0,2,7,7,5,7,
2015-09-10,C,3,5,1,91,1,2,0,5,1,0,0,2,9,4,9,9,
2015-09-10,C,3,5,2,90,2,4,0,2,2,0,0,2,10,10,9,4,
2015-09-10,C,3,5,3,74,2,20,0,0,4,0,0,2,10,9,2,4,
2015-09-10,C,4,1,1,85,10,3,0,0,2,0,0,2,7,10,0,10,
2015-09-10,C,4,1,2,91,0,2,0,5,2,0,0,2,9,7,9,4,
2015-09-10,C,4,1,3,71,0,3,6,5,15,0,0,2,4,0,0,10,
2015-09-10,C,4,2,1,87,2,10,0,0,1,0,0,2,10,9,11,8,
2015-09-10,C,4,2,2,80,0,20,0,0,0,0,0,2,9,10,10,7,
2015-09-10,C,4,2,3,88,2,10,0,0,0,0,0,1,7,8,9,10,
2015-09-10,C,4,3,1,87,2,1,2,5,3,0,0,2,0,2,4,4,
2015-09-10,C,4,3,2,92,2,2,2,0,2,0,0,2,4,6,6,2,
2015-09-10,C,4,3,3,93,2,2,2,0,1,0,0,1,4,2,2,2,
2015-09-10,C,4,4,1,73,5,20,0,0,2,0,0,2,6,6,3,3,
2015-09-10,C,4,4,2,86,2,10,0,0,2,0,0,2,6,3,0,3,
2015-09-10,C,4,4,3,97,0,2,0,0,1,0,0,3,3,0,7,7,
2015-09-10,C,4,5,1,80,15,2,0,0,3,0,0,2,2,4,2,2,
2015-09-10,C,4,5,2,90,5,2,0,1,2,0,0,2,2,2,0,4,
2015-09-10,C,4,5,3,95,2,2,0,1,0,0,0,2,2,2,4,4,
2016-09-12,A,1,1,1,78,0,2,0,10,10,0,0,25,5,5,6,0,
2016-09-12,A,1,1,2,88,0,0,0,0,10,2,40,20,5,5,0,8,
2016-09-12,A,1,1,3,95,0,0,0,0,5,0,0,25,5,0,2,8,
2016-09-12,A,1,2,1,76,10,2,0,10,2,0,0,5,0,2,6,6,
2016-09-12,A,1,2,2,73,15,0,0,10,2,0,0,5,2,3,3,6,
2016-09-12,A,1,2,3,93,0,0,0,5,2,0,0,5,3,3,2,6,
2016-09-12,A,1,3,1,93,5,0,0,0,2,0,0,2,4,2,5,4,
2016-09-12,A,1,3,2,8,15,0,0,75,2,0,0,2,4,2,5,4,
2016-09-12,A,1,3,3,90,10,0,0,0,0,0,0,2,4,4,5,3,
2016-09-12,A,1,4,1,98,0,0,0,0,2,0,0,5,10,7,5,5,
2016-09-12,A,1,4,2,96,0,2,0,0,2,0,0,3,7,5,3,7,
2016-09-12,A,1,4,3,98,0,0,0,0,2,0,0,3,5,5,6,5,
2016-09-12,A,1,5,1,33,45,0,0,20,2,0,0,3,2,2,4,6,
2016-09-12,A,1,5,2,66,25,0,0,5,3,1,16,2,2,0,4,6,
2016-09-12,A,1,5,3,45,10,0,0,45,0,0,0,3,0,2,4,6,
2016-09-12,A,2,1,1,78,2,15,1,2,2,0,0,5,20,18,2,2,
2016-09-12,A,2,1,2,44,2,1,0,50,3,0,0,5,10,3,0,3,
2016-09-12,A,2,1,3,74,3,0,0,20,3,0,0,1,10,5,1,5,
2016-09-12,A,2,2,1,70,3,2,0,20,5,0,0,5,5,2,2,3,
2016-09-12,A,2,2,2,92,3,0,0,0,5,0,0,5,6,3,5,5,
2016-09-12,A,2,2,3,97,3,0,0,0,0,0,0,2,3,2,0,1,
2016-09-12,A,2,3,1,72,2,4,1,20,0,1,25,2,2,5,2,5,
2016-09-12,A,2,3,2,74,3,3,0,15,5,0,0,3,2,1,5,5,
2016-09-12,A,2,3,3,73,3,4,0,15,5,0,0,2,3,5,3,2,
2016-09-12,A,2,4,1,69,2,2,0,25,2,0,0,5,5,3,1,4,
2016-09-12,A,2,4,2,93,1,1,0,5,0,0,0,5,5,6,4,0,
2016-09-12,A,2,4,3,36,1,2,0,60,1,0,0,3,10,3,3,1,
2016-09-12,A,2,5,1,95,2,1,0,0,2,0,0,3,5,8,5,0,
2016-09-12,A,2,5,2,90,2,3,0,0,5,0,0,2,5,3,0,4,
2016-09-12,A,2,5,3,73,4,3,0,15,5,0,0,2,3,1,5,5,
2016-09-12,A,3,1,1,45,0,35,0,5,0,15,45,2,6,10,11,6,
2016-09-12,A,3,1,2,20,0,30,0,0,0,50,50,2,6,7,6,10,
2016-09-12,A,3,1,3,8,0,20,2,25,0,45,40,2,2,4,2,4,
2016-09-12,A,3,2,1,53,5,25,2,0,0,15,40,5,7,7,7,5,
2016-09-12,A,3,2,2,47,2,45,0,0,2,10,37,2,6,9,3,5,
2016-09-12,A,3,2,3,43,0,40,0,0,2,15,50,2,6,6,2,4,
2016-09-12,A,3,3,1,69,0,2,2,0,2,25,25,5,7,7,9,10,
2016-09-12,A,3,3,2,46,0,2,2,15,0,35,50,5,10,7,9,11,
2016-09-12,A,3,3,3,54,2,2,2,5,0,35,55,5,12,10,9,9,
2016-09-12,A,3,4,1,44,5,0,2,0,4,45,60,2,7,3,3,7,
2016-09-12,A,3,4,2,69,0,2,2,25,2,35,49,2,7,10,3,3,
2016-09-12,A,3,4,3,47,0,5,2,30,2,20,25,2,7,3,5,3,
2016-09-12,A,3,5,1,23,0,0,0,0,2,75,55,2,7,7,0,3,
2016-09-12,A,3,5,2,36,0,2,0,10,2,50,45,2,7,5,6,0,
2016-09-12,A,3,5,3,23,0,0,0,2,0,75,50,2,5,7,7,9,
2016-09-12,A,4,1,1,93,0,2,0,0,5,0,0,20,3,5,10,7,
2016-09-12,A,4,1,2,73,0,25,0,0,2,0,0,25,9,8,8,0,
2016-09-12,A,4,1,3,96,2,0,0,0,2,0,0,15,8,4,7,10,
2016-09-12,A,4,2,1,85,5,0,0,5,0,5,40,3,6,5,10,6,
2016-09-12,A,4,2,2,41,10,0,0,45,2,2,35,2,0,0,2,6,
2016-09-12,A,4,2,3,35,5,0,0,50,10,0,0,2,0,2,2,6,
2016-09-12,A,4,3,1,75,20,0,0,3,2,0,0,10,6,2,8,4,
2016-09-12,A,4,3,2,98,0,2,0,0,0,0,0,15,3,4,4,10,
2016-09-12,A,4,3,3,94,0,2,0,2,2,0,0,15,4,6,2,4,
2016-09-12,A,4,4,1,98,0,0,0,0,2,0,0,10,2,2,2,0,
2016-09-12,A,4,4,2,70,25,0,0,0,5,0,0,5,2,0,0,2,
2016-09-12,A,4,4,3,67,15,3,0,0,15,0,0,2,0,2,4,0,
2016-09-12,A,4,5,1,78,0,0,2,10,10,0,0,5,0,2,2,2,
2016-09-12,A,4,5,2,76,0,0,4,15,5,0,0,3,2,2,2,2,
2016-09-12,A,4,5,3,86,0,0,2,10,2,0,0,2,2,2,4,2,
2016-09-12,B,1,1,1,50,15,35,0,0,0,0,0,1,17,2,10,4,
2016-09-12,B,1,1,2,69,20,0,0,10,1,0,0,1,4,4,28,19,
2016-09-12,B,1,1,3,54,30,0,1,15,0,0,0,1,13,20,10,8,
2016-09-12,B,1,2,1,91,2,0,0,5,2,0,0,3,7,3,3,2,
2016-09-12,B,1,2,2,80,10,0,0,10,0,0,0,2,3,2,5,7,
2016-09-12,B,1,2,3,100,0,0,0,0,0,0,0,3,6,4,7,4,
2016-09-12,B,1,3,1,69,15,0,0,15,1,0,0,1,4,6,3,16,
2016-09-12,B,1,3,2,80,10,0,0,10,0,0,0,2,6,4,6,4,
2016-09-12,B,1,3,3,90,5,0,0,5,0,0,0,1,6,4,7,4,
2016-09-12,B,1,4,1,85,10,2,0,0,3,0,0,3,5,4,0,5,
2016-09-12,B,1,4,2,77,2,10,0,10,1,0,0,2,4,3,5,0,
2016-09-12,B,1,4,3,94,2,0,0,2,2,0,0,3,4,6,6,6,
2016-09-12,B,1,5,1,51,3,1,0,45,0,0,0,1,8,8,10,10,
2016-09-12,B,1,5,2,83,0,0,1,15,1,0,0,2,8,7,9,10,
2016-09-12,B,1,5,3,93,0,0,0,5,2,0,0,2,6,10,7,9,
2016-09-12,B,2,1,1,23,2,0,50,5,0,20,52,3,4,8,17,10,
2016-09-12,B,2,1,2,50,2,2,10,1,0,35,49,2,10,14,9,18,
2016-09-12,B,2,1,3,47,2,0,1,0,0,50,60,3,13,11,5,12,
2016-09-12,B,2,2,1,76,2,10,5,0,2,5,30,5,4,10,0,0,
2016-09-12,B,2,2,2,83,0,5,5,0,2,5,40,5,0,0,11,6,
2016-09-12,B,2,2,3,62,0,25,5,0,3,5,50,10,6,11,6,6,
2016-09-12,B,2,3,1,40,0,2,2,10,1,45,63,2,2,6,0,0,
2016-09-12,B,2,3,2,9,0,5,5,45,1,35,180,2,0,0,0,2,
2016-09-12,B,2,3,3,70,2,10,2,5,1,10,220,2,2,0,5,7,
2016-09-12,B,2,4,1,53,2,35,15,0,5,0,0,10,2,5,4,4,
2016-09-12,B,2,4,2,71,4,5,10,0,10,0,0,15,4,4,2,2,
2016-09-12,B,2,4,3,58,2,5,15,0,10,10,45,10,4,0,4,2,
2016-09-12,B,2,5,1,73,2,20,0,2,1,2,21,25,4,12,14,4,
2016-09-12,B,2,5,2,79,2,15,2,0,0,2,50,5,4,14,8,7,
2016-09-12,B,2,5,3,57,2,20,1,0,0,20,60,5,8,4,4,8,
2016-09-12,B,3,1,1,78,5,2,0,15,0,0,0,2,5,2,2,5,
2016-09-12,B,3,1,2,93,5,2,0,0,0,0,0,2,2,4,4,2,
2016-09-12,B,3,1,3,95,2,0,0,0,3,0,0,2,4,0,4,4,
2016-09-12,B,3,2,1,73,5,2,1,15,5,0,0,3,4,4,5,10,
2016-09-12,B,3,2,2,88,5,1,1,5,0,0,0,5,4,5,5,4,
2016-09-12,B,3,2,3,73,15,0,0,10,2,0,0,3,5,4,3,3,
2016-09-12,B,3,3,1,94,5,1,0,0,0,0,0,2,5,4,3,3,
2016-09-12,B,3,3,2,94,5,1,0,0,0,0,0,2,3,3,2,2,
2016-09-12,B,3,3,3,95,0,3,2,0,0,0,0,5,2,2,4,5,
2016-09-12,B,3,4,1,91,5,3,0,0,1,0,0,2,2,4,0,0,
2016-09-12,B,3,4,2,81,10,5,0,2,2,0,0,2,0,0,2,4,
2016-09-12,B,3,4,3,86,10,2,0,0,2,0,0,2,2,4,4,6,
2016-09-12,B,3,5,1,69,10,0,1,20,0,0,0,5,3,2,3,3,
2016-09-12,B,3,5,2,87,2,0,1,5,5,0,0,3,3,2,7,5,
2016-09-12,B,3,5,3,93,0,0,1,3,3,0,0,2,5,7,7,2,
2016-09-12,B,4,1,1,19,1,0,0,5,75,0,0,2,3,0,0,2,
2016-09-12,B,4,1,2,42,5,0,1,1,50,1,10,2,2,0,0,0,
2016-09-12,B,4,1,3,5,1,0,2,5,85,2,32,1,0,0,0,0,
2016-09-12,B,4,2,1,95,1,0,0,2,2,0,0,2,2,5,5,5,
2016-09-12,B,4,2,2,83,5,0,0,2,10,0,0,2,0,0,5,5,
