Date,Block,Plot,Leaves (in g),Wood (in g),Misc (in g),Fruits;seeds;flower (g),Days since last collec.,New palm frond (in m),Remarks
2021-06-03,C,2,148.87,8.15,0,7.58,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-03,C,3,164.6,11.96,0,1.6,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-03,C,4,112.64,8.68,0,5.63,15,1.7,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,A,1,33.63,3.16,0,16.35,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,A,2,65.39,8.76,0,9.66,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,A,3,42.55,4.53,0,3.7,15,0.75,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,A,4,30.01,6.47,0,4.56,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,B,1,96.07,15.68,0,15.7,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,B,2,134.77,14.87,0,3.97,15,1.7,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,B,3,119.24,11.97,0,13.41,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,B,4,97.07,24.19,0,5.88,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,C,1,212.16,8.06,0,14.33,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,C,2,201.1,19.65,0,8.85,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,C,3,196.1,27.37,0,2.28,15,1.2,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-06-16,C,4,176.76,55.66,0,8.13,15,1.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,A,1,34.06,6.28,0,13.38,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,A,2,52.84,12.97,0,7.43,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,A,3,38.66,4.43,0,4.23,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,A,4,39.82,9.13,0,7.41,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,B,1,69.1,14.38,0,8.93,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,B,2,129.47,28.09,0,3.78,15,1.6,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,B,3,121.27,23.92,0,8.9,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,B,4,79.51,24.02,0,12.3,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,C,1,95.3,27.97,0,29.13,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,C,2,99.69,15.49,0,3.52,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,C,3,169.45,29.38,0,6.02,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-01,C,4,144.32,30.1,0,8.38,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,A,1,30.2,38.32,0,0.54,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,A,2,45.7,7.8,0,29.47,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,A,3,46.6,5.49,0,12.21,15,0.75,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,A,4,29.68,4.51,0,14.87,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,B,1,45.9,9.53,0,10.65,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,B,2,54.37,7.37,0,3.65,15,1.95,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,B,3,50.05,10.03,0,11.82,15,1.2,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,B,4,45.55,9.88,0,19.63,15,2.1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,C,1,41.5,20.73,0,20.47,15,0.9,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,C,2,58.63,17.38,0,5.39,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,C,3,141.92,9.22,0,6.38,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-15,C,4,43.4,9.45,0,9.58,15,1.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,A,1,25.63,2.53,0,17.21,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,A,2,21.94,2.8,0,31.72,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,A,3,27.81,7.23,0,33.86,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,A,4,8.95,9.41,0,16.85,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,B,1,22.95,5.13,0,31.23,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,B,2,21.93,11.51,0,9.63,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,B,3,35.34,16.13,0,15.29,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,B,4,25.96,5.41,0,15.22,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,C,1,34,5.11,0,44.99,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,C,2,22.98,10.64,0,6.77,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,C,3,45.96,4.02,0,12.23,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-07-29,C,4,25.84,6.27,0,8.39,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,A,1,21.33,5.52,0,11.13,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,A,2,40.1,2.58,0,39.99,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,A,3,26.85,2.93,0,22.12,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,A,4,16.69,2.18,0,5.14,15,0.75,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,B,1,43.38,5.69,0,14.35,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,B,2,27.19,9.39,0,4.31,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,B,3,37.68,5.27,0,11.49,15,2.1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,B,4,25.46,26.59,0,23.95,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,C,1,23.11,3.3,0,56.81,15,1.6,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,C,2,28.62,3.9,0,8.5,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,C,3,28.47,10.99,0,12.23,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-08-12,C,4,16.82,9.68,0,11.38,15,2.1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,A,1,27.08,3.6,0,18.68,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,A,2,46.8,4.08,0,14.29,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,A,3,45.46,5.38,0,9.76,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,A,4,37.11,7.34,0,11.66,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,B,1,34.86,7.25,0,8.09,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,B,2,20.81,2.51,0,5.03,15,1.2,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,B,3,41.65,8.51,0,13.2,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,B,4,23.97,8.59,0,21.17,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,C,1,25.11,6.19,0,37.08,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,C,2,71.05,15.18,0,21.16,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,C,3,64.19,11.12,0,17.11,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-09,C,4,28.43,7.62,0,16.45,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,A,1,37.14,4.56,0,18.46,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,A,2,43.68,3.58,0,9.21,15,0.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,A,3,47.45,7.22,0,2.13,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,A,4,31.43,3.63,0,6.8,15,2,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,B,1,72,8.05,0,7.19,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,B,2,41.5,9.03,0,10.74,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,B,3,61.95,23.9,0,14.02,15,1.1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,B,4,25.46,10.93,0,25.45,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,C,1,33.6,6.45,0,33.56,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,C,2,77.37,10.54,0,17.83,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,C,3,63.57,10.33,0,20.35,15,1.6,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-09-23,C,4,38.31,15.57,0,23.94,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,A,1,30.09,4.74,0,24.95,15,0.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,A,2,79.9,2.73,0,8.78,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,A,3,46.5,4.73,0,4.59,15,0.25,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,A,4,26.8,7.06,0,7.61,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,B,1,51.92,8.92,0,11.83,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,B,2,41.2,9.74,0,9.03,15,1.9,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,B,3,45.3,5.8,0,12.75,15,0.75,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,B,4,26.68,1.32,0,5.11,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,C,1,49.36,14.45,0,29.66,15,1.6,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,C,2,84.79,13.64,0,24.02,15,0.75,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,C,3,59.6,51.73,0,43.41,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-06,C,4,56.72,9.83,0,15.08,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,A,1,46.89,6.3,0,21.14,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,A,2,34.62,3.43,0,12.1,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,A,3,39.12,6.12,0,4.05,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,A,4,17.95,18.27,0,8.42,15,1.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,B,1,32.59,7.74,0,8.7,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,B,2,34.2,6.31,0,7.21,15,1.2,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,B,3,38.08,23.92,0,16.9,15,0.95,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,B,4,31.55,3.72,0,7.45,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,C,1,36.73,4.94,0,11.9,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,C,2,57.11,9.86,0,14.78,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,C,3,48.57,51.82,0,13.51,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-10-21,C,4,36.75,9.21,0,12.68,15,1.3,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,A,1,18.29,4.7,0,9.86,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,A,2,27.26,1.93,0,27.6,15,1,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,A,3,14.72,4.4,0,2.3,15,0.75,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,A,4,14.1,4.55,0,2.15,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,B,1,29.28,4.07,0,16.14,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,B,2,25.9,4.6,0,19.55,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,B,3,36.25,9.17,0,22.71,15,2.6,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,B,4,43.63,2.08,0,22.12,15,1.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,C,1,41.18,9.46,0,30.7,15,1.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,C,2,45.09,22.81,0,15.79,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,C,3,49.75,9.65,0,44.47,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-04,C,4,20.57,3.22,0,9.74,15,0.75,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-18,A,1,32.08,16.42,0,36.08,15,0,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
2021-11-18,A,2,62.51,8,0,48.35,15,0.5,"Sample Collected by: S.Matta Block A, and J.Bithorn Block B&C. All material was dried at 65 centigrades."
