DATACODE,CARDTYPE,STUDYID,STAND,PLOT,YEAR,SPECIES,DECAY,POSITION,WVOL,BVOL,TVOL,WMASS,BMASS,TMASS,PCOVER,SURFAREA,N,P,K,CA,MG,MN,NA,S
TD012,4,PPGY,PF29,  41,1991,PICO,1,L,7.45509,1.74873,9.20382,3.35479,0.76594,4.12073,0.55307,210.81841,3.70866,0.16483,0.63871,5.76903,0.28845,0.22664,0.09890,
TD012,4,PPGY,PF29,  41,1991,PICO,1,S,9.66935,2.26812,11.93747,4.35121,0.99344,5.34464,0.01539,281.26036,4.81018,0.21379,0.82842,7.48250,0.37412,0.29396,0.12827,
TD012,4,PPGY,PF29,  41,1991,PICO,3,L,13.77267,1.81433,15.58699,3.81503,0.79467,4.60970,0.89941,328.28212,4.60970,0.18900,0.64998,5.07067,0.56699,0.72834,0.17978,
TD012,4,PPGY,PF29,  41,1991,PICO,4,L,2.04887,0.08448,2.13335,0.28070,0.03700,0.31770,0.19360,69.57428,0.76247,0.03526,0.05433,0.54009,0.08006,0.01652,0.01588,
TD012,4,PPGY,PF29,  41,1991,PIPO,3,L,2.54125,0.03077,2.57203,0.86403,0.01061,0.87464,0.22107,70.25985,1.00584,0.04111,0.17056,1.09767,0.18017,0.02362,,
TD012,4,PPGY,PF29,  41,1991,PIPO,4,L,105.20587,0.00000,105.20587,23.35571,0.00000,23.35571,2.24576,437.04581,66.93745,2.66255,6.09584,46.33772,6.63302,1.35463,,
TD012,4,PPGY,PF29,  42,1991,PICO,2,L,7.34505,1.52471,8.86976,2.50466,0.66782,3.17249,0.41813,172.80510,3.17249,0.12373,0.46953,3.80698,0.26014,0.19352,0.09517,
TD012,4,PPGY,PF29,  42,1991,PIPO,3,L,3.71101,0.04494,3.75594,1.26174,0.01550,1.27724,0.27765,113.08475,1.46883,0.06003,0.24906,1.60294,0.26311,0.03449,,
TD012,4,PPGY,PF29,  42,1991,PIPO,3,S,2.45676,0.02975,2.48651,0.83530,0.01026,0.84556,0.00503,100.35665,0.97240,0.03974,0.16488,1.06118,0.17419,0.02283,,
TD012,4,PPGY,PF29,  42,1991,PIPO,4,L,57.94437,0.00000,57.94437,12.86365,0.00000,12.86365,1.68960,490.39330,36.86722,1.46646,3.35741,25.52148,3.65328,0.74609,,
TD012,4,PPGY,PF29,  43,1991,PICO,1,S,17.91856,4.20311,22.12167,8.06335,1.84097,9.90432,0.03485,975.63861,8.91386,0.39618,1.53518,13.86605,0.69331,0.54475,0.23772,
TD012,4,PPGY,PF29,  43,1991,PICO,2,L,1.81068,0.37587,2.18655,0.61744,0.16463,0.78207,0.19200,58.82565,0.78207,0.03050,0.11575,0.93849,0.06413,0.04771,0.02346,
TD012,4,PPGY,PF29,  43,1991,PIPO,1,S,1.68111,0.64569,2.32679,0.65059,0.22277,0.87335,0.00568,122.25387,0.91702,0.04629,0.61746,1.02618,0.22620,0.04280,,
TD012,4,PPGY,PF29,  43,1991,PIPO,2,S,87.05999,7.80099,94.86098,30.38394,2.69134,33.07528,0.07451,1031.86660,34.92749,1.81914,16.20689,37.77197,8.26882,1.35609,,
TD012,4,PPGY,PF29,  43,1991,PIPO,3,L,20.89969,0.25307,21.15276,7.10589,0.08731,7.19320,0.64480,233.84671,8.27219,0.33808,1.40267,9.02747,1.48180,0.19422,,
TD012,4,PPGY,PF29,  43,1991,PIPO,4,L,11.16396,0.00000,11.16396,2.47841,0.00000,2.47841,0.42667,115.25778,7.10309,0.28254,0.64686,4.91715,0.70386,0.14375,,
TD012,4,PPGY,PF29,  43,1991,PIPO,5,L,284.82333,0.00000,284.82333,63.23078,0.00000,63.23078,5.59200,1403.16196,181.21942,7.20831,16.50323,125.44987,17.95754,3.66739,,
TD012,4,PPGY,PF29,  44,1991,PICO,1,S,6.75985,1.58564,8.34549,3.04193,0.69451,3.73644,0.01131,228.31320,3.36280,0.14946,0.57915,5.23102,0.26155,0.20550,0.08967,
TD012,4,PPGY,PF29,  44,1991,PICO,2,S,9.21272,1.91241,11.12513,3.14154,0.83764,3.97917,0.01453,269.60404,3.97917,0.15519,0.58892,4.77501,0.32629,0.24273,0.11938,
TD012,4,PPGY,PF29,  44,1991,PICO,3,L,2.69567,0.35512,3.05078,0.74670,0.15554,0.90224,0.31877,138.57650,0.90224,0.03699,0.12722,0.99246,0.11097,0.14256,0.03519,
TD012,4,PPGY,PF29,  44,1991,PICO,4,L,1.73339,0.07147,1.80487,0.23748,0.03130,0.26878,0.14549,40.42066,0.64507,0.02984,0.04596,0.45692,0.06773,0.01398,0.01344,
TD012,4,PPGY,PF29,  44,1991,PIPO,1,S,1.34947,0.51831,1.86778,0.52225,0.17882,0.70106,0.00407,83.29902,0.73612,0.03716,0.49565,0.82375,0.18158,0.03435,,
TD012,4,PPGY,PF29,  44,1991,PIPO,2,L,1.99809,0.17904,2.17712,0.69733,0.06177,0.75910,0.23200,105.01757,0.80161,0.04175,0.37196,0.86689,0.18978,0.03112,,
TD012,4,PPGY,PF29,  44,1991,UNKN,4,L,2.54449,0.10492,2.64941,0.34860,0.04595,0.39455,0.20533,69.57428,0.94692,0.04379,0.06747,0.67073,0.09943,0.02052,0.01973,
TD012,4,RMRS,FRB2,  C1,1991,PICO,2,L,6.78810,0.42637,7.21447,2.74917,0.19656,2.94574,0.58208,225.54046,0.95664,0.09253,0.93812,3.01198,0.68097,0.17599,,
TD012,4,RMRS,FRB2,  C1,1991,PICO,2,S,39.23399,2.46437,41.69840,15.88976,1.13608,17.02587,0.07287,1696.96727,5.52919,0.53482,5.42222,17.40875,3.93591,1.01719,,
TD012,4,RMRS,FRB2,  C1,1991,PICO,3,L,27.44262,0.02197,27.46459,10.15377,0.01012,10.16390,2.15234,791.77171,6.35003,0.31939,2.52703,9.88028,2.28000,0.63218,,
TD012,4,RMRS,FRB2,  C1,1991,PICO,3,S,5.65773,0.00452,5.66226,2.09336,0.00209,2.09545,0.01503,267.25707,1.30916,0.06585,0.52099,2.03698,0.47006,0.13033,,
TD012,4,RMRS,FRB2,  C1,1991,PICO,4,L,31.14928,0.00000,31.14928,5.48228,0.00000,5.48228,2.92334,1028.56532,15.48742,1.11839,2.43414,13.66184,2.42315,1.21160,,
TD012,4,RMRS,FRB2,  C1,1991,PICO,5,L,1.54380,0.00000,1.54380,0.27016,0.00000,0.27016,0.18417,42.22200,0.77429,0.05727,0.10266,0.65164,0.11050,0.04728,,
TD012,4,RMRS,FRB2,  C3,1991,PICO,2,L,0.48650,0.03056,0.51705,0.19703,0.01409,0.21112,0.05833,20.89809,0.06856,0.00663,0.06723,0.21587,0.04880,0.01261,,
TD012,4,RMRS,FRB2,  C3,1991,PICO,2,S,10.64909,0.66890,11.31799,4.31288,0.30837,4.62124,0.02255,580.61232,1.50076,0.14515,1.47172,4.72517,1.06829,0.27609,,
TD012,4,RMRS,FRB2,  C3,1991,PICO,3,L,17.82314,0.01426,17.83741,6.59456,0.00659,6.60113,1.74016,608.14395,4.12415,0.20744,1.64122,6.41694,1.48079,0.41058,,
TD012,4,RMRS,FRB2,  C3,1991,PICO,3,S,3.29499,0.00264,3.29763,1.21915,0.00122,1.22036,0.01012,145.27987,0.76243,0.03835,0.30341,1.18631,0.27377,0.07591,,
TD012,4,RMRS,FRB2,  C3,1991,PICO,4,L,10.02577,0.00000,10.02577,1.76453,0.00000,1.76453,1.20418,412.68194,4.98482,0.35997,0.78345,4.39724,0.77992,0.38996,,
TD012,4,RMRS,FRB2,  C3,1991,PICO,5,L,22.93815,0.00000,22.93815,4.01418,0.00000,4.01418,2.44949,783.55470,11.50462,0.85100,1.52539,9.68218,1.64180,0.70248,,
TD012,4,RMRS,FRB2,  C7,1991,PICO,1,S,2.85354,0.23759,3.09113,1.15568,0.10953,1.26521,0.00503,154.02370,0.67978,0.05617,0.55693,1.72170,0.37008,0.11867,,
TD012,4,RMRS,FRB2,  C7,1991,PICO,2,L,23.20632,1.45764,24.66395,9.39857,0.67196,10.07053,1.61442,630.89359,3.27042,0.31633,3.20715,10.29702,2.32803,0.60165,,
TD012,4,RMRS,FRB2,  C7,1991,PICO,2,S,35.22389,2.21248,37.43640,14.26568,1.01997,15.28565,0.05540,1239.13383,4.96405,0.48017,4.86802,15.62941,3.53362,0.91323,,
TD012,4,RMRS,FRB2,  C7,1991,PICO,3,L,43.72770,0.03501,43.76270,16.17925,0.01614,16.19539,3.17415,1159.58153,10.11827,0.50893,4.02664,15.74348,3.63302,1.00732,,
TD012,4,RMRS,FRB2,  C7,1991,PICO,3,S,9.79014,0.00783,9.79797,3.62235,0.00362,3.62596,0.01573,316.56910,2.26537,0.11395,0.90152,3.52478,0.81339,0.22553,,
TD012,4,RMRS,FRB2,  C7,1991,PICO,4,L,19.94377,0.00000,19.94377,3.51011,0.00000,3.51011,1.98435,676.00755,9.91605,0.71606,1.55847,8.74718,1.55146,0.77574,,
TD012,4,RMRS,FRB2,  C7,1991,UNKN,4,L,15.25427,0.00000,15.25427,2.68475,0.00000,2.68475,1.62458,541.03002,7.58441,0.54769,1.19203,6.69041,1.18666,0.59334,,
TD012,4,RMRS,FRB2,  C7,1991,UNKN,5,L,0.61359,0.00000,0.61359,0.10738,0.00000,0.10738,0.09375,21.95255,0.30775,0.02276,0.04080,0.25900,0.04392,0.01879,,
TD012,4,RMRS,FRB2,  D7,1991,PICO,2,L,5.45215,0.34246,5.79460,2.20812,0.15787,2.36599,0.44000,154.40505,0.76836,0.07432,0.75349,2.41921,0.54695,0.14136,,
TD012,4,RMRS,FRB2,  D7,1991,PICO,2,S,37.59518,2.36143,39.95661,15.22603,1.08863,16.31467,0.06057,1412.35021,5.29821,0.51247,5.19570,16.68158,3.77149,0.97470,,
TD012,4,RMRS,FRB2,  D7,1991,PICO,3,L,109.54456,0.08766,109.63224,40.53147,0.04041,40.57188,7.50616,2895.14633,25.34780,1.27493,10.08730,39.43978,9.10124,2.52352,,
TD012,4,RMRS,FRB2,  D7,1991,PICO,3,S,1.90941,0.00153,1.91094,0.70648,0.00070,0.70719,0.00442,83.62866,0.44182,0.02222,0.17583,0.68745,0.15864,0.04399,,
TD012,4,RMRS,FRB2,  D7,1991,PICO,4,L,42.98234,0.00000,42.98234,7.56487,0.00000,7.56487,3.78516,1336.21550,21.37082,1.54322,3.35883,18.85170,3.34370,1.67183,,
TD012,4,RMRS,FRB2,  D7,1991,PICO,5,L,0.52360,0.00000,0.52360,0.09162,0.00000,0.09162,0.10000,30.07846,0.26262,0.01942,0.03482,0.22102,0.03748,0.01604,,
TD012,4,RMRS,FRB2,  D7,1991,UNKN,4,L,28.86225,0.00000,28.86225,5.07976,0.00000,5.07976,3.38407,1093.09121,14.35028,1.03626,2.25540,12.65877,2.24524,1.12261,,
TD012,4,RMRS,FRB2,  D7,1991,UNKN,5,L,8.31263,0.00000,8.31263,1.45471,0.00000,1.45471,1.18667,329.11416,4.16920,0.30840,0.55279,3.50875,0.59498,0.25458,,
TD012,4,RMRS,FRB2,  E5,1991,PICO,2,L,5.00481,0.31437,5.31917,2.02695,0.14492,2.17187,0.45525,156.98483,0.70532,0.06822,0.69167,2.22071,0.50208,0.12976,,
TD012,4,RMRS,FRB2,  E5,1991,PICO,2,S,22.80164,1.43222,24.23385,9.23466,0.66025,9.89492,0.04533,855.03032,3.21339,0.31083,3.15123,10.11745,2.28744,0.59116,,
TD012,4,RMRS,FRB2,  E5,1991,PICO,3,L,8.87882,0.00712,8.88594,3.28516,0.00327,3.28845,0.51784,178.90305,2.05450,0.10334,0.81760,3.19668,0.73769,0.20453,,
TD012,4,RMRS,FRB2,  E5,1991,PICO,3,S,5.99911,0.00480,6.00391,2.21967,0.00221,2.22188,0.01104,209.34104,1.38815,0.06982,0.55242,2.15989,0.49842,0.13820,,
TD012,4,RMRS,FRB2,  E5,1991,PICO,4,L,15.75126,0.00000,15.75126,2.77222,0.00000,2.77222,1.36749,500.85859,7.83152,0.56554,1.23086,6.90838,1.22532,0.61267,,
TD012,4,RMRS,FRB2,  E5,1991,PICO,5,L,4.49451,0.00000,4.49451,0.78654,0.00000,0.78654,0.25800,86.91538,2.25422,0.16675,0.29888,1.89713,0.32169,0.13764,,
TD012,4,RMRS,FRB2,  E5,1991,UNKN,2,L,0.24017,0.01509,0.25525,0.09727,0.00695,0.10422,0.02917,10.05800,0.03385,0.00327,0.03319,0.10657,0.02409,0.00623,,
TD012,4,RMRS,FRB2,  E5,1991,UNKN,3,S,1.24883,0.00100,1.24983,0.46207,0.00046,0.46253,0.00332,65.20300,0.28897,0.01453,0.11500,0.44962,0.10376,0.02877,,
TD012,4,RMRS,FRB2,  E5,1991,UNKN,4,L,26.37121,0.00000,26.37121,4.64132,0.00000,4.64132,1.89308,637.74266,13.11177,0.94684,2.06075,11.56621,2.05148,1.02573,,
TD012,4,RMRS,FRB2,  E5,1991,UNKN,5,L,3.36842,0.00000,3.36842,0.58947,0.00000,0.58947,0.42067,128.86655,1.68943,0.12497,0.22400,1.42181,0.24109,0.10316,,
TD012,4,RMRS,FRB2,  F2,1991,PICO,2,L,6.70449,0.42113,7.12562,2.71533,0.19413,2.90946,0.44367,147.50513,0.94485,0.09139,0.92658,2.97489,0.67259,0.17382,,
TD012,4,RMRS,FRB2,  F2,1991,PICO,2,S,15.92713,1.00042,16.92755,6.45049,0.46119,6.91168,0.02358,509.10218,2.24458,0.21711,2.20115,7.06713,1.59779,0.41293,,
TD012,4,RMRS,FRB2,  F2,1991,PICO,3,L,46.75045,0.03742,46.78788,17.29765,0.01725,17.31492,3.04875,1133.55355,10.81772,0.54412,4.30496,16.83176,3.88415,1.07695,,
TD012,4,RMRS,FRB2,  F2,1991,PICO,3,S,16.54250,0.01324,16.55573,6.12072,0.00611,6.12682,0.03083,563.17509,3.82780,0.19253,1.52329,5.95586,1.37439,0.38108,,
TD012,4,RMRS,FRB2,  F2,1991,PICO,4,L,27.67291,0.00000,27.67291,4.87044,0.00000,4.87044,2.57258,998.11929,13.75897,0.99357,2.16248,12.13712,2.15273,1.07635,,
TD012,4,RMRS,FRB2,  F2,1991,PICO,5,L,8.88229,0.00000,8.88229,1.55440,0.00000,1.55440,0.95625,237.65079,4.45491,0.32953,0.59068,3.74920,0.63574,0.27202,,
TD012,4,RMRS,FRC3,   1,1989,PICO,1,S,5.54549,0.46174,6.00723,2.24592,0.21286,2.45878,0.00849,188.65980,1.32107,0.10915,1.08233,3.34590,0.71920,0.23062,,
TD012,4,RMRS,FRC3,   1,1989,PICO,2,S,32.46754,2.03937,34.50692,13.14937,0.94013,14.08950,0.05098,1273.69223,4.57558,0.44257,4.48709,14.40637,3.25709,0.84177,,
TD012,4,RMRS,FRC3,   1,1989,PICO,3,L,7.36751,0.00589,7.37340,2.72598,0.00272,2.72869,0.57194,211.38390,1.70479,0.08576,0.67843,2.65256,0.61211,0.16973,,
TD012,4,RMRS,FRC3,   1,1989,PICO,3,S,6.73271,0.00538,6.73809,2.49109,0.00249,2.49358,0.01109,355.85878,1.55790,0.07836,0.61998,2.42401,0.55937,0.15509,,
TD012,4,RMRS,FRC3,   1,1989,PICO,4,L,14.41902,0.00000,14.41902,2.53776,0.00000,2.53776,0.89872,369.96687,7.16914,0.51770,1.12677,6.32407,1.12169,0.56084,,
TD012,4,RMRS,FRC3,   1,1989,PICO,5,L,4.07603,0.00000,4.07603,0.71330,0.00000,0.71330,0.25568,87.00942,2.04433,0.15122,0.27106,1.72049,0.29174,0.12483,,
TD012,4,RMRS,FRC3,   2,1989,PICO,1,S,11.75221,0.97853,12.73074,4.75965,0.45110,5.21075,0.01629,291.85000,2.79967,0.23132,2.29372,7.09076,1.52415,0.48874,,
TD012,4,RMRS,FRC3,   2,1989,PICO,2,L,29.30856,1.84093,31.14949,11.86997,0.84868,12.71864,1.45547,588.59584,4.13040,0.39951,4.05049,13.00468,2.94020,0.75986,,
TD012,4,RMRS,FRC3,   2,1989,PICO,2,S,28.82384,1.81049,30.63435,11.67365,0.83465,12.50830,0.02966,805.72955,4.06208,0.39292,3.98350,12.78961,2.89157,0.74728,,
TD012,4,RMRS,FRC3,   2,1989,PICO,3,L,44.47155,0.03560,44.50717,16.45447,0.01640,16.47087,2.99461,1103.74565,10.29040,0.51759,4.09511,16.01129,3.69480,1.02446,,
TD012,4,RMRS,FRC3,   2,1989,PICO,3,S,12.17030,0.00975,12.18004,4.50300,0.00448,4.50751,0.01730,442.90507,2.81612,0.14166,1.12068,4.38172,1.01113,0.28036,,
TD012,4,RMRS,FRC3,   2,1989,PICO,4,L,31.27130,0.00000,31.27130,5.50376,0.00000,5.50376,1.36342,439.73966,15.54809,1.12277,2.44367,13.71535,2.43265,1.21633,,
TD012,4,RMRS,FRC3,   2,1989,PICO,5,L,6.35280,0.00000,6.35280,1.11174,0.00000,1.11174,0.41952,143.45036,3.18625,0.23569,0.42246,2.68152,0.45470,0.19455,,
TD012,4,RMRS,FRC3,   3,1989,PICO,1,S,8.63261,0.71878,9.35138,3.49621,0.33136,3.82758,0.01463,417.85004,2.05650,0.16991,1.68485,5.20854,1.11956,0.35900,,
TD012,4,RMRS,FRC3,   3,1989,PICO,2,L,6.90126,0.43348,7.33474,2.79501,0.19983,2.99484,0.50880,235.93277,0.97259,0.09408,0.95377,3.06220,0.69233,0.17892,,
TD012,4,RMRS,FRC3,   3,1989,PICO,2,S,8.43647,0.52992,8.96639,3.41678,0.24429,3.66107,0.01368,367.05130,1.18893,0.11499,1.16594,3.74341,0.84633,0.21873,,
TD012,4,RMRS,FRC3,   3,1989,PICO,3,L,41.83572,0.03347,41.86919,15.47920,0.01544,15.49464,2.82763,1093.03705,9.68048,0.48690,3.85241,15.06229,3.47581,0.96373,,
TD012,4,RMRS,FRC3,   3,1989,PICO,3,S,12.12982,0.00971,12.13954,4.48804,0.00448,4.49251,0.01908,547.44217,2.80677,0.14118,1.11695,4.36716,1.00777,0.27943,,
TD012,4,RMRS,FRC3,   3,1989,PICO,4,L,1.80039,0.00000,1.80039,0.31687,0.00000,0.31687,0.19008,67.50654,0.89515,0.06464,0.14069,0.78963,0.14005,0.07003,,
TD012,4,RMRS,FRC3,   3,1989,PICO,5,L,8.46854,0.00000,8.46854,1.48200,0.00000,1.48200,0.62933,173.20858,4.24740,0.31419,0.56316,3.57457,0.60614,0.25935,,
TD012,4,RMRS,FRC3,   4,1989,PICO,1,S,45.18520,3.76227,48.94747,18.30001,1.73441,20.03442,0.06589,1358.58750,10.76422,0.88938,8.81895,27.26273,5.86009,1.87912,,
TD012,4,RMRS,FRC3,   4,1989,PICO,2,L,1.34711,0.08462,1.43173,0.54558,0.03901,0.58459,0.10240,46.33158,0.18985,0.01836,0.18617,0.59774,0.13514,0.03493,,
TD012,4,RMRS,FRC3,   4,1989,PICO,2,S,24.56306,1.54286,26.10592,9.94804,0.71126,10.65930,0.02827,563.37682,3.46162,0.33484,3.39465,10.89903,2.46413,0.63682,,
TD012,4,RMRS,FRC3,   4,1989,PICO,3,L,62.66715,0.05016,62.71730,23.18682,0.02312,23.20996,3.69617,1321.09668,14.50071,0.72935,5.77063,22.56232,5.20655,1.44360,,
TD012,4,RMRS,FRC3,   4,1989,PICO,3,S,8.24226,0.00660,8.24886,3.04964,0.00304,3.05267,0.01263,344.23444,1.90721,0.09593,0.75898,2.96750,0.68478,0.18988,,
TD012,4,RMRS,FRC3,   4,1989,PICO,4,L,48.46991,0.00000,48.46991,8.53071,0.00000,8.53071,2.33733,906.50782,24.09924,1.74026,3.78764,21.25851,3.77057,1.88529,,
TD012,4,RMRS,FRC3,  B4,1991,PICO,2,L,4.86434,0.30554,5.16988,1.97005,0.14085,2.11092,0.28750,92.01206,0.68553,0.06630,0.67226,2.15839,0.48798,0.12612,,
TD012,4,RMRS,FRC3,  B4,1991,PICO,2,S,49.81490,3.12899,52.94387,20.17505,1.44247,21.61748,0.08258,1294.63859,7.02031,0.67905,6.88450,22.10368,4.99736,1.29150,,
TD012,4,RMRS,FRC3,  B4,1991,PICO,3,L,26.72449,0.02139,26.74588,9.88806,0.00985,9.89792,2.13358,816.79347,6.18384,0.31103,2.46089,9.62173,2.22034,0.61564,,
TD012,4,RMRS,FRC3,  B4,1991,PICO,3,S,12.23090,0.00979,12.24069,4.52544,0.00451,4.52995,0.02152,397.21792,2.83013,0.14234,1.12627,4.40354,1.01617,0.28175,,
TD012,4,RMRS,FRC3,  B4,1991,PICO,4,L,61.06857,0.00000,61.06857,10.74807,0.00000,10.74807,3.69317,1456.22316,30.36328,2.19262,4.77214,26.78419,4.75065,2.37532,,
TD012,4,RMRS,FRC3,  B4,1991,UNKN,4,L,6.08650,0.00000,6.08650,1.07123,0.00000,1.07123,0.75100,268.42787,3.02621,0.21852,0.47562,2.66949,0.47348,0.23674,,
TD012,4,RMRS,FRC3,  B4,1991,UNKN,5,L,16.22053,0.00000,16.22053,2.83859,0.00000,2.83859,1.16225,298.04640,8.13541,0.60179,1.07866,6.84669,1.16099,0.49675,,
TD012,4,RMRS,FRC3,  D2,1991,PICO,1,L,24.30149,2.02342,26.32491,9.84211,0.93280,10.77490,1.20834,519.13264,5.78922,0.47832,4.74300,14.66243,3.15167,1.01063,,
TD012,4,RMRS,FRC3,  D2,1991,PICO,2,L,15.28660,0.96018,16.24678,6.19107,0.44265,6.63372,1.04542,387.65973,2.15431,0.20838,2.11264,6.78291,1.53353,0.39633,,
TD012,4,RMRS,FRC3,  D2,1991,PICO,2,S,35.21916,2.21218,37.43136,14.26377,1.01982,15.28356,0.06298,1134.25809,4.96338,0.48010,4.86734,15.62731,3.53315,0.91309,,
TD012,4,RMRS,FRC3,  D2,1991,PICO,3,L,58.51166,0.04684,58.55850,21.64931,0.02159,21.67089,3.23091,1321.28259,13.53918,0.68099,5.38799,21.06621,4.86130,1.34788,,
TD012,4,RMRS,FRC3,  D2,1991,PICO,4,L,22.18956,0.00000,22.18956,3.90537,0.00000,3.90537,1.59509,596.68006,11.03263,0.79668,1.73398,9.73216,1.72617,0.86308,,
TD012,4,RMRS,FRC3,  D2,1991,UNKN,3,L,0.27009,0.00022,0.27031,0.09993,0.00010,0.10003,0.02833,9.28189,0.06250,0.00314,0.02487,0.09724,0.02244,0.00622,,
TD012,4,RMRS,FRC3,  D2,1991,UNKN,4,L,16.23556,0.00000,16.23556,2.85747,0.00000,2.85747,1.58084,544.50031,8.07234,0.58291,1.26871,7.12078,1.26302,0.63149,,
TD012,4,RMRS,FRC3,  D4,1991,PICO,1,L,3.24058,0.26982,3.51040,1.31244,0.12439,1.43682,0.24792,103.63760,0.77199,0.06378,0.63248,1.95522,0.42027,0.13477,,
TD012,4,RMRS,FRC3,  D4,1991,PICO,2,S,43.78932,2.75050,46.53982,17.73467,1.26799,19.00265,0.06333,1383.35148,6.17114,0.59692,6.05175,19.43002,4.39288,1.13528,,
TD012,4,RMRS,FRC3,  D4,1991,PICO,3,L,22.32733,0.01787,22.34520,8.26111,0.00823,8.26937,1.64001,656.55331,5.16637,0.25985,2.05600,8.03859,1.85500,0.51433,,
TD012,4,RMRS,FRC3,  D4,1991,PICO,3,S,5.60640,0.00449,5.61088,2.07437,0.00207,2.07644,0.00981,233.73070,1.29728,0.06525,0.51626,2.01849,0.46579,0.12915,,
TD012,4,RMRS,FRC3,  D4,1991,PICO,4,L,38.34538,0.00000,38.34538,6.74877,0.00000,6.74877,2.69825,931.63092,19.06534,1.37674,2.99645,16.81797,2.98297,1.49148,,
TD012,4,RMRS,FRC3,  D4,1991,UNKN,4,L,11.29795,0.00000,11.29795,1.98844,0.00000,1.98844,0.74667,262.97589,5.61734,0.40564,0.88287,4.95519,0.87889,0.43945,,
TD012,4,RMRS,FRC3,  D4,1991,UNKN,5,L,3.97976,0.00000,3.97976,0.69646,0.00000,0.69646,0.47291,121.32114,1.99605,0.14765,0.26465,1.67986,0.28486,0.12189,,
TD012,4,RMRS,FRC3,  E8,1991,PICO,2,L,4.17423,0.26219,4.43642,1.69056,0.12087,1.81143,0.20025,67.51515,0.58827,0.05690,0.57688,1.85217,0.41875,0.10822,,
TD012,4,RMRS,FRC3,  E8,1991,PICO,2,S,68.31795,4.29119,72.60914,27.66878,1.97825,29.64702,0.09681,1741.26797,9.62793,0.93127,9.44166,30.31377,6.85357,1.77122,,
TD012,4,RMRS,FRC3,  E8,1991,PICO,3,L,78.09337,0.06250,78.15589,28.89454,0.02881,28.92336,4.48291,1730.76219,18.07024,0.90891,7.19116,28.11628,6.48821,1.79898,,
TD012,4,RMRS,FRC3,  E8,1991,PICO,4,L,26.61148,0.00000,26.61148,4.68361,0.00000,4.68361,2.07457,776.87097,13.23122,0.95547,2.07953,11.67157,2.07016,1.03508,,
TD012,4,RMRS,FRC3,  E8,1991,UNKN,4,L,3.34246,0.00000,3.34246,0.58828,0.00000,0.58828,0.31241,113.49604,1.66187,0.12001,0.26119,1.46598,0.26002,0.13001,,
TD012,4,RMRS,FRC3,  E8,1991,UNKN,5,L,5.94874,0.00000,5.94874,1.04103,0.00000,1.04103,0.53916,150.66944,2.98359,0.22069,0.39559,2.51096,0.42578,0.18218,,
TD012,4,RMRS,FRC3,  F3,1991,PICO,1,S,7.14154,0.59463,7.73617,2.89233,0.27412,3.16645,0.01188,329.90207,1.70129,0.14057,1.39384,4.30889,0.92619,0.29700,,
TD012,4,RMRS,FRC3,  F3,1991,PICO,2,L,7.10315,0.44617,7.54932,2.87677,0.20568,3.08245,0.76833,287.18371,1.00103,0.09682,0.98166,3.15178,0.71258,0.18416,,
TD012,4,RMRS,FRC3,  F3,1991,PICO,2,S,31.28859,1.96532,33.25389,12.67188,0.90602,13.57788,0.05789,1429.32062,4.40945,0.42649,4.32414,13.88325,3.13882,0.81120,,
TD012,4,RMRS,FRC3,  F3,1991,PICO,3,L,23.36902,0.01870,23.38774,8.64656,0.00861,8.65516,2.53074,949.12497,5.40742,0.27197,2.15190,8.41364,1.94154,0.53834,,
TD012,4,RMRS,FRC3,  F3,1991,PICO,3,S,3.27288,0.00262,3.27550,1.21097,0.00121,1.21217,0.00636,118.27486,0.75732,0.03809,0.30138,1.17835,0.27192,0.07540,,
TD012,4,RMRS,FRC3,  F3,1991,PICO,4,L,18.27737,0.00000,18.27737,3.21681,0.00000,3.21681,2.01909,698.87947,9.08752,0.65623,1.42825,8.01633,1.42185,0.71091,,
TD012,4,RMRS,FRC3,  F3,1991,UNKN,4,L,0.53898,0.00000,0.53898,0.09486,0.00000,0.09486,0.08500,22.30499,0.26798,0.01936,0.04212,0.23639,0.04193,0.02096,,
TD012,4,RMRS,FRC3,  G3,1991,PICO,1,L,11.13706,0.92731,12.06437,4.51050,0.42750,4.93800,0.74917,254.78401,2.65312,0.21921,2.17366,6.71960,1.44438,0.46316,,
TD012,4,RMRS,FRC3,  G3,1991,PICO,2,L,0.18105,0.01137,0.19242,0.07333,0.00524,0.07857,0.03000,10.44904,0.02552,0.00247,0.02502,0.08033,0.01816,0.00469,,
TD012,4,RMRS,FRC3,  G3,1991,PICO,2,S,21.61113,1.35742,22.96858,8.75251,0.62578,9.37829,0.03578,868.25991,3.04563,0.29458,2.98670,9.58921,2.16800,0.56028,,
TD012,4,RMRS,FRC3,  G3,1991,PICO,3,L,35.70169,0.02856,35.73028,13.20963,0.01319,13.22280,2.80625,1090.91990,8.26111,0.41551,3.28756,12.85386,2.96617,0.82244,,
TD012,4,RMRS,FRC3,  G3,1991,PICO,3,S,11.26838,0.00902,11.27740,4.16930,0.00416,4.17346,0.01431,306.19944,2.60742,0.13115,1.03764,4.05700,0.93621,0.25958,,
TD012,4,RMRS,FRC3,  G3,1991,PICO,4,L,17.73340,0.00000,17.73340,3.12109,0.00000,3.12109,1.91126,673.04657,8.81704,0.63669,1.38575,7.77773,1.37951,0.68975,,
