Year,Site,Zone,Plot,Quadrat_Area,Flag_Quadrat_Area,Plot_Disturbance,Percent_Calculated_Biomass,Flag_Percent_Calculated_Biomass,Num_Plant_Biomass_m2,Flag_Num_Plant_Biomass_m2,Min_Plant_Biomass_m2,Flag_Min_Plant_Biomass_m2,Max_Plant_Biomass_m2,Flag_Max_Plant_Biomass_m2,Total_Plant_Biomass_m2,Flag_Total_Plant_Biomass_m2,Mean_Plant_Biomass_m2,Flag_Mean_Plant_Biomass_m2,StdDev_Plant_Biomass_m2,Flag_StdDev_Plant_Biomass_m2,SE_Plant_Biomass_m2,Flag_SE_Plant_Biomass_m2
2021,4,2,5,0.0625,,0,100,,19,,5.28,,50.63,,256.71,,13.511,,10.577,,2.4266,
2021,4,2,6,0.0625,,0,100,,18,,3.23,,29.79,,248.77,,13.82,,8.376,,1.9742,
2021,4,2,7,0.0625,,0,100,,13,,3.23,,17.28,,117.79,,9.061,,4.816,,1.3356,
2021,4,2,8,0.0625,,0,100,,9,,5.28,,25.31,,127.8,,14.2,,7.746,,2.5821,
2021,5,1,1,0.25,,0,100,,11,,14.53,,78.09,,461,,41.909,,22.021,,6.6397,
2021,5,1,2,0.25,,0,100,,15,,23.64,,243.97,,1898.01,,126.534,,73.157,,18.8891,
2021,5,1,4,0.25,,1,100,,13,,2.81,,164.05,,754.47,,58.036,,54.752,,15.1855,
2021,5,1,5,0.25,,1,100,,30,,1.28,,243.97,,1694.51,,56.484,,72.671,,13.2679,
2021,5,1,26,0.25,,1,100,,18,,1.28,,100.59,,891.98,,49.554,,36.639,,8.6358,
2021,5,1,27,0.25,,0,100,,21,,1.28,,129.85,,1145.99,,54.571,,42.01,,9.1674,
2021,5,1,28,0.25,,0,100,,20,,1.28,,55.66,,597.15,,29.858,,21.865,,4.8893,
2021,5,1,43,0.25,,0,100,,18,,0.73,,226.76,,811.55,,45.086,,63.131,,14.8801,
2021,5,2,1,0.0625,,0,100,,8,,5.39,,94.53,,612.12,,76.514,,30.493,,10.7809,
2021,5,2,2,0.0625,,0,100,,11,,1.88,,32.9,,173.17,,15.743,,11.309,,3.4099,
2021,5,2,3,0.0625,,0,100,,7,,7.86,,76.04,,318.72,,45.531,,25.047,,9.467,
2021,5,2,4,0.0625,,0,100,,10,,3.4,,45.24,,206.27,,20.627,,14.644,,4.6309,
2021,5,2,5,0.0625,,0,100,,13,,18.16,,76.04,,651.2,,50.092,,20.105,,5.5762,
2021,5,2,6,0.0625,,0,100,,9,,1.88,,38.82,,94.93,,10.548,,14.49,,4.8301,
2021,5,2,7,0.0625,,0,100,,5,,1.88,,38.82,,67.64,,13.529,,15.537,,6.9482,
2021,5,2,8,0.0625,,0,100,,16,,0.81,,38.82,,252.58,,15.786,,11.825,,2.9563,
2021,6,-1,1,0.25,,0,0,,0,,,,,,,,,,,,,
2021,6,-1,17,0.25,,0,0,,0,,,,,,,,,,,,,
2021,6,-1,18,0.25,,0,0,,0,,,,,,,,,,,,,
2021,6,1,11,0.25,,0,100,,9,,20.16,,103.84,,546.7,,60.744,,31.26,,10.4202,
2021,6,1,27,0.25,,0,100,,4,,29.86,,60.95,,202.2,,50.55,,14.086,,7.043,
2021,6,1,28,0.25,,0,100,,21,,8.82,,66.73,,636.48,,30.308,,12.881,,2.8109,
2021,6,1,42,0.25,,1,100,,19,,1.76,,47.38,,513.11,,27.006,,16.124,,3.699,
2021,6,1,45,0.25,,1,100,,17,,1.76,,147.83,,896.52,,52.736,,58.701,,14.237,
2021,6,1,53,0.25,,1,100,,11,,12.15,,75.97,,488.29,,44.39,,20.377,,6.144,
2021,6,1,56,0.25,,0,100,,20,,15.94,,79.82,,815.12,,40.756,,18.9,,4.2261,
2021,6,1,64,0.25,,1,100,,17,,3.59,,84.4,,564.61,,33.212,,18.586,,4.5079,
2021,6,2,1,0.0625,,0,100,,6,,5.75,,50.24,,170.26,,28.377,,21.367,,8.723,
2021,6,2,2,0.0625,,0,100,,8,,3.26,,137.63,,285.06,,35.633,,45.495,,16.0849,
2021,6,2,3,0.0625,,0,100,,14,,3.26,,58.83,,399.35,,28.525,,17.709,,4.733,
2021,6,2,4,0.0625,,0,100,,9,,3.26,,88.62,,399.28,,44.364,,32.946,,10.982,
2021,6,2,5,0.0625,,0,100,,21,,3.26,,50.24,,332.04,,15.811,,15.288,,3.3361,
2021,6,2,6,0.0625,,0,100,,9,,3.26,,42.31,,174.87,,19.43,,16.422,,5.4741,
2021,6,2,7,0.0625,,1,100,,12,,3.26,,68.09,,399.57,,33.297,,26.144,,7.5471,
2021,6,2,8,0.0625,,0,100,,12,,3.26,,78.02,,461,,38.417,,26.373,,7.6131,
2021,7,1,1,0.5,,1,100,,10,,63.24,,105.97,,808.83,,80.883,,16.451,,5.2022,
2021,7,1,4,0.5,,1,100,,24,,75.76,,315.82,,4609.91,,192.079,,68.506,,13.9838,
2021,7,1,5,0.5,,1,100,,15,,27.51,,280.28,,2406.16,,160.411,,78.177,,20.1851,
2021,7,1,7,0.5,,1,100,,11,,12.54,,63.24,,394.94,,35.903,,14.56,,4.3901,
2021,7,1,8,0.5,,0,100,,11,,52.28,,166.2,,1199.84,,109.076,,31.082,,9.3717,
2021,7,1,12,0.5,,1,100,,14,,52.28,,247.71,,2312.09,,165.149,,64.096,,17.1304,
2021,7,1,13,0.5,,1,100,,16,,75.76,,190.82,,2224.65,,139.041,,31.977,,7.9942,
2021,7,1,16,0.5,,1,100,,18,,63.24,,217.93,,2815.67,,156.426,,51.099,,12.0442,
2021,7,2,1,0.5,,0,100,,14,,1.77,,161.24,,1195.77,,85.412,,55.174,,14.7459,
2021,7,2,2,0.5,,0,100,,14,,2.28,,148.1,,1215.73,,86.838,,62.646,,16.743,
2021,7,2,3,0.5,,0,90,,9,,20.81,,135.77,,608.57,,67.619,,35.92,,11.9733,
2021,7,2,4,0.5,,0,100,,16,,4.49,,124.23,,1073.35,,67.084,,34.513,,8.6283,
2021,7,2,5,0.5,,0,100,,9,,8.02,,161.24,,814.42,,90.491,,60.164,,20.0548,
2021,7,2,6,0.5,,0,100,,19,,0,,85.23,,697.63,,36.717,,29.772,,6.8301,
2021,7,2,7,0.5,,0,100,,16,,8.02,,222.69,,1822.57,,113.91,,70.162,,17.5406,
2021,7,2,8,0.5,,0,100,,11,,103.36,,240.45,,1697.2,,154.291,,36.356,,10.9617,
2021,8,1,3,0.25,,0,100,,22,,5.15,,182.18,,1292.12,,58.733,,44.873,,9.5669,
2021,8,1,22,0.25,,0,100,,28,,4,,150.16,,2106.39,,75.228,,48.066,,9.0836,
2021,8,1,24,0.25,,0,100,,28,,2.09,,204.28,,1286.59,,45.95,,40.455,,7.6452,
2021,8,1,31,0.25,,1,100,,13,,32.16,,131.36,,1019.71,,78.439,,31.968,,8.8663,
2021,8,1,36,0.25,,0,100,,17,,6.84,,136.25,,948.05,,55.768,,45.686,,11.0804,
2021,8,1,47,0.25,,0,100,,50,,6.08,,70.87,,917.04,,18.341,,11.386,,1.6102,
2021,8,1,48,0.25,,0,100,,83,,6.08,,22.79,,1186,,14.289,,3.855,,0.4232,
2021,8,1,65,0.25,,1,100,,16,,10.37,,70.87,,556.3,,34.768,,26.359,,6.5897,
2021,8,2,4,0.0625,,0,100,,18,,6.08,,49.1,,417.43,,23.191,,14.062,,3.3144,
2021,8,2,5,0.0625,,0,100,,31,,7.26,,58.64,,914.74,,29.508,,14.154,,2.5422,
2021,8,2,6,0.0625,,0,100,,17,,4.52,,58.64,,388.35,,22.844,,14.942,,3.6239,
2021,8,2,7,0.0625,,0,100,,18,,2.47,,51.43,,605.85,,33.659,,15.298,,3.6059,
2021,8,2,11,0.0625,,0,100,,13,,9.7,,53.8,,492.59,,37.892,,15.699,,4.3541,
2021,8,2,12,0.0625,,1,100,,30,,0.87,,12.74,,122.92,,4.097,,3.569,,0.6515,
2021,8,2,18,0.0625,,0,100,,16,,6.95,,53.8,,435.21,,27.2,,16.875,,4.2188,
2021,8,2,23,0.0625,,0,100,,18,,3.79,,44.55,,391.66,,21.759,,14.746,,3.4756,
2021,9,1,17,0.25,,1,100,,7,,2.09,,90.75,,136.05,,19.436,,31.801,,12.0198,
2021,9,1,25,0.25,,1,100,,36,,1.32,,135.97,,2334.07,,64.835,,41.256,,6.876,
2021,9,1,28,0.25,,0,100,,27,,2.09,,155.01,,2422.83,,89.734,,57.086,,10.9862,
2021,9,1,31,0.25,,0,100,,30,,2.99,,135.97,,1064.24,,35.475,,41.579,,7.5913,
2021,9,1,32,0.25,,0,100,,18,,1.32,,80.89,,713.56,,39.642,,21.372,,5.0374,
2021,9,1,34,0.25,,1,100,,14,,2.09,,64.66,,262.21,,18.729,,20.42,,5.4575,
2021,9,1,46,0.25,,0,100,,31,,2.09,,185.28,,2473.72,,79.797,,68.677,,12.3348,
2021,9,1,63,0.25,,0,100,,30,,1.32,,117.9,,1502.7,,50.09,,39.641,,7.2375,
2021,9,2,1,0.0625,,0,100,,26,,12.53,,43.91,,776.56,,29.868,,8.995,,1.764,
2021,9,2,2,0.0625,,0,100,,17,,2.92,,37.74,,374.24,,22.014,,10.339,,2.5075,
2021,9,2,3,0.0625,,0,100,,22,,5.56,,31.91,,379.22,,17.237,,7.889,,1.682,
2021,9,2,4,0.0625,,0,100,,24,,5.56,,50.44,,470.41,,19.6,,9.905,,2.0219,
2021,9,2,5,0.0625,,0,100,,13,,8.78,,64.45,,406.25,,31.25,,16.782,,4.6546,
2021,9,2,6,0.0625,,0,100,,14,,5.56,,50.44,,481.14,,34.367,,15.286,,4.0855,
2021,9,2,7,0.0625,,0,67,,10,,12.53,,50.44,,339.71,,33.971,,13.194,,4.1724,
2021,9,2,8,0.0625,,0,73,,8,,21.39,,71.93,,333.15,,41.644,,15.211,,5.3779,
2021,9,3,1,0.0625,,0,100,,20,,6.08,,53.8,,609.22,,30.461,,16.372,,3.6609,
2021,9,3,2,0.0625,,0,100,,19,,18.93,,56.2,,788.77,,41.514,,9.967,,2.2866,
2021,9,3,3,0.0625,,0,100,,18,,27.92,,58.64,,822.29,,45.683,,8.468,,1.996,
2021,9,3,4,0.0625,,0,100,,37,,11.2,,58.64,,1385.94,,37.458,,11.273,,1.8533,
2021,9,3,5,0.0625,,0,100,,29,,4.97,,58.64,,1076.38,,37.116,,14.923,,2.7711,
2021,9,3,6,0.0625,,0,100,,17,,8.51,,58.64,,674.87,,39.698,,15.055,,3.6513,
2021,9,3,7,0.0625,,0,100,,14,,14.13,,49.1,,460.1,,32.864,,9.332,,2.4941,
2021,9,3,8,0.0625,,0,100,,22,,22.38,,49.1,,807.85,,36.72,,7.305,,1.5574,
2021,10,1,1,0.25,,1,100,,10,,31.67,,84.74,,522.16,,52.216,,16.976,,5.3682,
2021,10,1,4,0.25,,0,100,,12,,18.32,,36.78,,331.07,,27.589,,6.659,,1.9223,
2021,10,1,5,0.25,,0,100,,17,,18.32,,42.21,,502.28,,29.546,,6.823,,1.6549,
2021,10,1,6,0.25,,0,100,,19,,11.17,,84.74,,732.05,,38.529,,19.642,,4.5061,
2021,10,1,7,0.25,,1,100,,9,,3.39,,57.11,,179.88,,19.986,,17.534,,5.8448,
2021,10,1,8,0.25,,0,100,,12,,11.17,,39.46,,273.85,,22.82,,8.211,,2.3702,
2021,10,1,12,0.25,,1,100,,11,,11.17,,31.67,,231.07,,21.006,,5.685,,1.7142,
2021,10,1,13,0.25,,1,100,,14,,5.56,,66.94,,417.81,,29.844,,18.464,,4.9346,
2021,10,2,1,0.0625,,0,100,,16,,2.33,,57.1,,340.16,,21.26,,16.772,,4.193,
2021,10,2,2,0.0625,,0,100,,21,,4.13,,49.78,,451.07,,21.479,,15.844,,3.4574,
2021,10,2,3,0.0625,,0,100,,15,,12.55,,101.16,,648.93,,43.262,,23.646,,6.1053,
2021,10,2,4,0.0625,,0,100,,14,,9.24,,73.23,,625.1,,44.65,,18.786,,5.0208,
2021,10,2,5,0.0625,,0,100,,10,,6.43,,241.75,,517.95,,51.795,,70.245,,22.2133,
2021,10,2,6,0.0625,,0,100,,8,,9.24,,211.73,,481.07,,60.134,,65.394,,23.1204,
2021,10,2,7,0.0625,,0,100,,7,,12.55,,91.35,,327.02,,46.716,,24.131,,9.1207,
2021,10,2,8,0.0625,,0,100,,4,,25.5,,82.04,,239.36,,59.84,,27.484,,13.7421,
2021,10,3,1,0.0625,,0,100,,14,,22.02,,82.04,,615.6,,43.972,,15.242,,4.0736,
2021,10,3,2,0.0625,,0,100,,6,,4.13,,73.23,,255.48,,42.58,,23.185,,9.4653,
2021,10,3,3,0.0625,,0,100,,15,,22.02,,73.23,,627.04,,41.802,,11.449,,2.956,
2021,10,3,4,0.0625,,0,100,,12,,34.03,,57.1,,527.67,,43.972,,7.255,,2.0945,
2021,10,3,5,0.0625,,0,100,,17,,20.18,,49.78,,675.59,,39.741,,8.988,,2.18,
2021,10,3,6,0.0625,,1,100,,15,,22.02,,57.1,,550.47,,36.698,,10.167,,2.625,
2021,10,3,7,0.0625,,0,100,,5,,4.13,,49.78,,87.65,,17.531,,20.265,,9.0626,
2021,10,3,8,0.0625,,0,100,,19,,20.18,,73.23,,806.81,,42.464,,13.751,,3.1548,
2022,1,1,1,0.25,,0,100,,22,,7.03,,65.73,,441.78,,20.081,,11.895,,2.536,
2022,1,1,12,0.25,,0,100,,19,,7.03,,55.63,,440.59,,23.189,,10.794,,2.4764,
2022,1,1,13,0.25,,1,100,,25,,24.59,,76.57,,849.57,,33.983,,12.188,,2.4377,
2022,1,1,24,0.25,,0,100,,36,,2.01,,104.71,,1406.04,,39.057,,31.561,,5.2601,
2022,1,1,27,0.25,,1,100,,21,,21.02,,80.35,,997.23,,47.487,,18.922,,4.1292,
2022,1,1,46,0.25,,1,100,,20,,3.38,,69.26,,554.81,,27.741,,20.557,,4.5966,
2022,1,1,48,0.25,,0,100,,29,,2.01,,76.57,,807.89,,27.858,,16.232,,3.0142,
2022,1,1,75,0.25,,0,100,,14,,3.38,,62.28,,350.61,,25.044,,19.917,,5.3231,
2022,1,2,1,0.0625,,0,100,,7,,16.16,,24.21,,141.49,,20.212,,3.033,,1.1462,
2022,1,2,2,0.0625,,0,100,,11,,12,,24.21,,191.24,,17.386,,3.602,,1.0861,
2022,1,2,3,0.0625,,0,100,,11,,19.21,,27.81,,244.75,,22.25,,2.886,,0.8702,
2022,1,2,4,0.0625,,0,100,,20,,6.27,,29.68,,488.9,,24.445,,5.222,,1.1677,
2022,1,2,5,0.0625,,0,100,,11,,5.32,,29.68,,255.89,,23.263,,7.153,,2.1568,
2022,1,2,6,0.0625,,0,100,,11,,19.21,,29.68,,297.65,,27.059,,3.368,,1.0153,
2022,1,2,7,0.0625,,0,100,,10,,7.29,,27.81,,214.22,,21.422,,6.128,,1.938,
2022,1,2,8,0.0625,,0,100,,11,,7.29,,27.81,,230.83,,20.985,,6.252,,1.8852,
2022,2,1,6,0.25,,0,100,,32,,1.13,,73.5,,968.96,,30.28,,21.179,,3.744,
2022,2,1,34,0.25,,1,100,,18,,4.13,,59.47,,482.98,,26.832,,19.868,,4.6829,
2022,2,1,45,0.25,,0,100,,16,,1.94,,83.61,,801.09,,50.068,,26.653,,6.6631,
2022,2,1,47,0.25,,1,100,,29,,1.94,,46.83,,570.84,,19.684,,13.394,,2.4871,
2022,2,1,51,0.25,,1,100,,18,,1.13,,68.67,,624.26,,34.681,,22.771,,5.3673,
2022,2,1,53,0.25,,1,100,,21,,1.94,,68.67,,571.76,,27.227,,19.387,,4.2305,
2022,2,1,62,0.25,,0,100,,24,,1.13,,83.61,,539.78,,22.491,,24.182,,4.9362,
2022,2,1,68,0.25,,1,100,,46,,1.13,,136.53,,2132.5,,46.359,,48.028,,7.0813,
2022,2,2,1,0.0625,,0,100,,51,,0.79,,20.96,,298.88,,5.86,,4.958,,0.6943,
2022,2,2,2,0.0625,,0,100,,38,,0.79,,20.96,,189.94,,4.998,,4.405,,0.7146,
2022,2,2,3,0.0625,,0,100,,31,,0.79,,44.52,,257.34,,8.301,,11.602,,2.0838,
2022,2,2,4,0.0625,,0,100,,17,,0.79,,78.77,,180.62,,10.625,,18.45,,4.4748,
2022,2,2,5,0.0625,,0,100,,18,,2.06,,54.7,,274.1,,15.228,,15.023,,3.5409,
2022,2,2,6,0.0625,,0,100,,18,,0.79,,116.21,,285.39,,15.855,,27.767,,6.5448,
2022,2,2,7,0.0625,,0,100,,13,,0.79,,66.1,,241.4,,18.569,,21.432,,5.9441,
2022,2,2,8,0.0625,,0,100,,26,,0.79,,92.74,,474.75,,18.26,,25.364,,4.9742,
2022,3,1,11,0.25,,1,100,,29,,4.07,,81.44,,1237.55,,42.674,,24.458,,4.5418,
2022,3,1,13,0.25,,1,100,,3,,4.07,,30.48,,65.04,,21.679,,15.248,,8.8034,
2022,3,1,22,0.25,,0,100,,18,,4.07,,74.02,,547.96,,30.442,,15.806,,3.7256,
2022,3,1,24,0.25,,0,100,,29,,1.28,,66.89,,991.81,,34.2,,22.17,,4.1168,
2022,3,1,26,0.25,,0,100,,28,,4.07,,66.89,,1058.5,,37.804,,16.039,,3.0311,
2022,3,1,35,0.25,,0,100,,21,,12.98,,81.44,,804.35,,38.302,,19.262,,4.2034,
2022,3,1,37,0.25,,1,100,,19,,30.48,,81.44,,960.03,,50.528,,16.187,,3.7135,
2022,3,1,38,0.25,,0,100,,16,,9.57,,33.07,,364.11,,22.757,,7.53,,1.8826,
2022,3,2,1,0.0625,,0,100,,18,,1.3,,28.82,,271.81,,15.1,,9.565,,2.2544,
2022,3,2,2,0.0625,,0,100,,19,,1.3,,28.82,,243.64,,12.823,,9.281,,2.1293,
2022,3,2,3,0.0625,,0,100,,18,,1.3,,28.82,,199.65,,11.092,,8.574,,2.0209,
2022,3,2,4,0.0625,,0,100,,20,,5.41,,28.82,,349.14,,17.457,,8.471,,1.8942,
2022,3,2,5,0.0625,,0,100,,17,,2.99,,50,,237.42,,13.966,,12.033,,2.9184,
2022,3,2,6,0.0625,,0,100,,10,,2.99,,28.82,,159.65,,15.965,,8.119,,2.5675,
2022,3,2,7,0.0625,,0,100,,13,,2.99,,28.82,,192.22,,14.786,,9.552,,2.6493,
2022,3,2,8,0.0625,,0,100,,15,,5.41,,65.85,,290.99,,19.4,,15.332,,3.9587,
2022,4,1,4,0.25,,0,100,,13,,5.48,,49.68,,390.77,,30.059,,15.985,,4.4335,
2022,4,1,8,0.25,,0,100,,26,,8.32,,73.25,,751.55,,28.906,,12.844,,2.5189,
2022,4,1,11,0.25,,1,100,,5,,24.98,,82.04,,225.41,,45.082,,24.466,,10.9415,
2022,4,1,12,0.25,,0,100,,12,,11.7,,57.06,,356.66,,29.722,,12.704,,3.6672,
2022,4,1,17,0.25,,0,100,,23,,3.2,,77.59,,712.31,,30.97,,18.756,,3.9109,
2022,4,1,23,0.25,,0,100,,16,,30.42,,116.43,,976.68,,61.042,,25.75,,6.4376,
2022,4,1,35,0.25,,1,100,,11,,3.2,,116.43,,667.62,,60.693,,40.059,,12.0783,
2022,4,1,56,0.25,,0,100,,17,,1.5,,111.18,,537.37,,31.61,,31.968,,7.7533,
2022,4,2,1,0.0625,,0,100,,8,,3.23,,90,,207.08,,25.884,,27.802,,9.8296,
2022,4,2,2,0.0625,,0,100,,9,,5.28,,129.68,,427.14,,47.461,,36.502,,12.1673,
2022,4,2,3,0.0625,,0,100,,11,,10.57,,105.15,,438.24,,39.84,,26.757,,8.0675,
2022,4,2,4,0.0625,,0,100,,7,,7.74,,56.53,,238.57,,34.081,,15.512,,5.8631,
2022,4,2,5,0.0625,,0,100,,23,,1.61,,29.79,,350.91,,15.257,,8.569,,1.7868,
2022,4,2,6,0.0625,,0,100,,19,,1.61,,17.28,,167.19,,8.8,,3.695,,0.8476,
2022,4,2,7,0.0625,,0,100,,24,,1.61,,39.64,,377.45,,15.727,,9.142,,1.8662,
2022,4,2,8,0.0625,,0,100,,18,,1.61,,44.99,,307.51,,17.084,,10.083,,2.3766,
2022,5,1,1,0.25,,0,100,,19,,10.77,,68.32,,593.7,,31.248,,14.466,,3.3188,
2022,5,1,2,0.25,,1,100,,18,,2.81,,178.8,,1799.97,,99.998,,48.269,,11.3771,
2022,5,1,4,0.25,,1,100,,7,,10.77,,41.28,,142.38,,20.34,,10.11,,3.8213,
2022,5,1,5,0.25,,1,100,,27,,2.81,,235.29,,2676.19,,99.118,,67.509,,12.992,
2022,5,1,26,0.25,,1,100,,14,,1.28,,171.35,,821.92,,58.709,,61.182,,16.3515,
2022,5,1,27,0.25,,1,100,,12,,34.88,,164.05,,1221.62,,101.801,,41.323,,11.929,
2022,5,1,28,0.25,,1,100,,9,,28.99,,111.19,,561.52,,62.391,,25.294,,8.4314,
2022,5,1,43,0.25,,1,100,,5,,10.77,,28.99,,80.13,,16.026,,8.042,,3.5967,
2022,5,2,1,0.0625,,1,100,,5,,38.82,,67.57,,255.96,,51.193,,10.707,,4.7884,
2022,5,2,2,0.0625,,1,100,,10,,3.4,,45.24,,223.94,,22.394,,16.193,,5.1206,
2022,5,2,3,0.0625,,1,100,,10,,3.4,,67.57,,389.66,,38.966,,20.448,,6.4663,
2022,5,2,4,0.0625,,1,100,,10,,3.4,,59.61,,210.27,,21.027,,20.498,,6.4821,
2022,5,2,5,0.0625,,0,100,,13,,14.24,,67.57,,426.33,,32.794,,17.585,,4.8772,
2022,5,2,6,0.0625,,0,100,,16,,3.4,,85.02,,439.76,,27.485,,21.644,,5.4111,
2022,5,2,7,0.0625,,0,100,,16,,1.88,,45.24,,287.59,,17.975,,13.568,,3.3919,
2022,5,2,8,0.0625,,0,100,,14,,5.39,,52.17,,246.05,,17.575,,12.383,,3.3096,
2022,6,1,11,0.25,,0,100,,17,,47.38,,114.21,,1207.96,,71.057,,18.349,,4.4504,
2022,6,1,27,0.25,,0,100,,21,,1.06,,153.8,,1294.29,,61.633,,43.818,,9.562,
2022,6,1,28,0.25,,0,100,,15,,20.16,,57.42,,515.79,,34.386,,12.792,,3.3028,
2022,6,1,42,0.25,,0,100,,16,,12.15,,53.98,,700.94,,43.809,,10.979,,2.7449,
2022,6,1,53,0.25,,0,100,,22,,1.76,,84.4,,893.62,,40.619,,36.949,,7.8775,
2022,6,1,55,0.25,,0,100,,34,,3.59,,147.83,,1763,,51.853,,48.339,,8.2901,
2022,6,1,56,0.25,,1,100,,24,,3.59,,108.98,,1445.7,,60.238,,31.312,,6.3916,
2022,6,1,64,0.25,,1,100,,16,,15.94,,93.91,,819.11,,51.195,,26.946,,6.7366,
2022,6,2,1,0.0625,,0,100,,11,,8.93,,88.62,,462.55,,42.05,,29.726,,8.9628,
2022,6,2,2,0.0625,,0,100,,8,,3.26,,78.02,,358.58,,44.823,,34.383,,12.1563,
2022,6,2,3,0.0625,,0,100,,7,,3.26,,78.02,,235.19,,33.599,,25.33,,9.5738,
2022,6,2,4,0.0625,,0,100,,7,,3.26,,68.09,,249.7,,35.672,,25.158,,9.5088,
2022,6,2,5,0.0625,,0,100,,15,,5.75,,111.8,,467.41,,31.161,,25.982,,6.7086,
2022,6,2,6,0.0625,,0,100,,9,,12.8,,88.62,,513.99,,57.11,,25.419,,8.4729,
2022,6,2,7,0.0625,,0,100,,5,,50.24,,111.8,,407.36,,81.473,,23.327,,10.4322,
2022,6,2,8,0.0625,,0,100,,7,,50.24,,78.02,,450.2,,64.314,,9.029,,3.4125,
2022,7,1,1,0.5,,0,100,,10,,34.53,,114.69,,653.52,,65.352,,26.928,,8.5153,
2022,7,1,4,0.5,,0,100,,15,,123.92,,315.82,,3454.7,,230.313,,65.339,,16.8706,
2022,7,1,5,0.5,,0,100,,12,,63.24,,280.28,,1917.96,,159.83,,53.095,,15.3272,
2022,7,1,7,0.5,,1,100,,11,,12.54,,75.76,,538.24,,48.931,,21.328,,6.4306,
2022,7,1,8,0.5,,1,100,,7,,105.97,,143.95,,815.65,,116.521,,14.763,,5.5797,
2022,7,1,13,0.5,,1,100,,17,,69.3,,204.05,,2556.59,,150.388,,38.216,,9.2688,
2022,7,1,16,0.5,,0,100,,18,,75.76,,154.79,,2025.05,,112.503,,23.703,,5.5869,
2022,7,1,22,0.5,,0,100,,15,,27.51,,178.21,,1698.98,,113.265,,45.516,,11.7522,
2022,7,2,1,0.5,,0,100,,11,,56.2,,175.23,,1250.02,,113.638,,40.08,,12.0845,
2022,7,2,2,0.5,,0,100,,14,,44.83,,175.23,,1382.67,,98.762,,41.686,,11.1411,
2022,7,2,3,0.5,,0,100,,15,,15.53,,148.1,,1055.43,,70.362,,32.922,,8.5004,
2022,7,2,4,0.5,,0,100,,10,,44.83,,103.36,,747.94,,74.794,,22.477,,7.1078,
2022,7,2,5,0.5,,0,100,,12,,20.81,,148.1,,1022.07,,85.173,,40.109,,11.5784,
2022,7,2,6,0.5,,0,100,,8,,15.53,,103.36,,522.95,,65.368,,30.964,,10.9476,
2022,7,2,7,0.5,,0,100,,8,,103.36,,279.14,,1278.45,,159.806,,54.788,,19.3706,
2022,7,2,8,0.5,,0,100,,8,,27.34,,175.23,,874.01,,109.251,,57.612,,20.3689,
2022,8,1,3,0.25,,0,100,,13,,27.6,,219.96,,891.27,,68.559,,54.332,,15.069,
2022,8,1,24,0.25,,0,100,,27,,2.09,,81.32,,887.77,,32.88,,22.644,,4.3578,
2022,8,1,32,0.25,,0,100,,16,,10.37,,215.94,,838.77,,52.423,,62.273,,15.5683,
2022,8,1,36,0.25,,0,100,,18,,2.49,,182.18,,515.33,,28.629,,52.409,,12.353,
2022,8,1,41,0.25,,0,100,,33,,47.36,,159.91,,3438.72,,104.204,,26.882,,4.6796,
2022,8,1,57,0.25,,0,100,,11,,2.19,,228.02,,640.77,,58.252,,77.95,,23.5029,
2022,8,1,58,0.25,,0,100,,8,,4,,228.02,,737.37,,92.171,,89.079,,31.4941,
2022,8,1,75,0.25,,0,100,,58,,8.12,,131.36,,1621.26,,27.953,,27.994,,3.6758,
2022,8,2,4,0.0625,,0,100,,9,,20.63,,44.55,,248.19,,27.576,,8.35,,2.7832,
2022,8,2,5,0.0625,,1,100,,8,,33.85,,49.1,,311.32,,38.915,,5.442,,1.924,
2022,8,2,6,0.0625,,0,100,,17,,12.74,,53.8,,479.21,,28.189,,15.009,,3.6402,
2022,8,2,7,0.0625,,0,100,,17,,11.7,,56.2,,642.42,,37.79,,15.161,,3.6771,
2022,8,2,11,0.0625,,0,100,,11,,11.7,,53.8,,382.63,,34.784,,16.665,,5.0246,
2022,8,2,12,0.0625,,1,100,,10,,5.29,,10.68,,79.69,,7.969,,1.561,,0.4935,
2022,8,2,18,0.0625,,0,100,,16,,10.68,,44.55,,307.25,,19.203,,11.673,,2.9183,
2022,8,2,23,0.0625,,0,100,,21,,14.91,,56.2,,654.72,,31.177,,14.008,,3.0567,
2022,9,1,25,0.25,,0,100,,44,,2.09,,135.97,,2109.61,,47.946,,48.74,,7.3479,
2022,9,1,27,0.25,,0,100,,23,,1.32,,122.32,,850.81,,36.992,,37.858,,7.894,
2022,9,1,28,0.25,,0,100,,35,,1.32,,135.97,,1858.7,,53.106,,53.508,,9.0446,
2022,9,1,32,0.25,,0,100,,28,,4,,92.64,,969.98,,34.642,,29.883,,5.6473,
2022,9,1,34,0.25,,0,100,,41,,2.09,,155.01,,1750.94,,42.706,,34.962,,5.4601,
2022,9,1,41,0.25,,0,100,,20,,6.35,,80.89,,639.71,,31.985,,21.225,,4.7461,
2022,9,1,46,0.25,,0,100,,33,,1.32,,185.28,,1907.5,,57.803,,62.536,,10.8861,
2022,9,1,63,0.25,,0,100,,27,,2.09,,126.81,,1245.15,,46.117,,43.152,,8.3046,
2022,9,2,1,0.0625,,0,100,,25,,5.56,,43.91,,701.79,,28.071,,11.851,,2.3701,
